Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
2774022,BIDHAN CHANDRA VIDYALAYA SR SEC SCH,SUMITA DATTA,Senior Secondary,31/03/2021,"MOTI BAGH NEW DELHI ,110021","011 ,24672291",dattasumita@gmail.com,
6630093,BILVA INDIAN SCHOOL,Dr. B. Matusiak Varley,Secondary School,31/03/2021,"P.O. BOX 62554, AL GHUSAIS SCHOOL ZONE, DUBAI, UAE ,062554",",0097142040900",headpri_mid@bisedu.ae,http://www.bisedu.ae
2762005,BIPIN CHANDRA PAL GOVT.SARVODAYA,MADHU BALA,Senior Secondary,31/03/2022,"KANYA VIDYALAYA BABAR PUR SHAHDARA DELHI ,110032","011 ,22821559",babarpur2008@yahoo.in,
6330006,BIRLA PUBLIC SCHOOL,Anand Prakash Sharma,Senior Secondary,31/03/2026,"PO BOX 24686 DOHA QATAR ,","0097 ,44676701",principal@bpsdoha.com,
2730115,BIRLA VIDYA NIKETAN,MINAKSHI KUSHWAHA,Senior Secondary,31/03/2023,"PUSHP VIHAR SECTOR IV, DISTT SOUTH DELHI, NEW DELHI ,110017","011 ,29578960",principal@birla.ac.in,
2730268,BLOOM PUBLIC SCHOOL,ASHUTOSH BATTA,Senior Secondary,31/03/2025,"SECTOR C POCKET 8 VASANT KUNJ NEW DELHI ,110070","011 ,26897972",ashutoshbatta@bloompublicschool.org,http://www.sandeepni.com
2730027,BLUE BELLS SCHOOL,SUMAN KUMAR,Senior Secondary,31/03/2023,"OPP L S R COLLEGE KAILASH COLONY NEW DELHI ,110048","011 ,29235679",suman.kumar@bluebellsinternational.com,
6630074,BRIGHT RIDERS SCHOOL,RISHIKESH PADEGAONKAR,Senior Secondary,31/03/2022,"P.O. BOX - 39665, ABU DHABI ,462016","9712 ,6922000",principal@brightriders.ae,http://www.brightriders.ae
6630065,BRIGHT RIDERS SCHOOL,VIJAYA KUMARI K PILLAI,Secondary School,31/03/2022,"PO BOX 294388 MADINAT ZAYED, ABU DHABI, UAE ,294388","0097 ,128847200",principal@brsalgharbia.ae,
6630037,BUDS PUBLIC SCHOOL,AINSLEY LEONARD EDGAR,Senior Secondary,31/03/2022,"PO BOX 12861 DUBAI U A E ,110052","0971 ,42888143",principal@budsdxb.ae,http://www.srivigneshvidyalaya.com
2730666,C.R.OASIS CONVENT SCHOOL,MANBIR SINGH,Senior Secondary,31/03/2026,"POLE NEW LINE , VILL. & POST OFFICE PAPRWAT, NEW DELHI-110043 ,110043","011 ,65570410",manbirsingh2011@gmail.com,
2730788,CAMBRIDGE PUBLIC SCHOOL,Mrs.SNEH KUNJ,Secondary School,31/03/2025,"C - 2, SANGAM VIHAR, NEW DELHI ,110062",",9560182444",sanjeev.siwas@gmail.com,http://www.cambridgeschool.net.in
2730016,CAMBRIDGE SCHOOL,APARNA SEEBALUCK,Senior Secondary,31/03/2024,"SRINIWASPURI RING ROAD NEW DELHI ,110065","011 ,26831076",cambridgeschoolsnp@gmail.com,
2730028,CARMEL CONVENT SCHOOL,Sr.Tina Maria D'souza,Senior Secondary,31/03/2024,"DIPLOMATIC ENCLAVE CHANAKYAPURI NEW DELHI ,110021","011 ,26871299",mariatina14@gmail.com,
5930003,CARMEL SCHOOL,Sr. Christy Maria AC,Senior Secondary,31/03/2022,"P.O.BOX 596 13006 SAFAT KUWAIT (ARABIA) ,","965 ,97357254",cskwt1969@gmail.com,http://www.davnit.com
2730019,CENTRAL ACADEMY,H.L. VERMA,Senior Secondary,31/03/2013,"SECTOR XIII R K PURAM NEW DELHI ,110066","011 ,22447629",-,
2730493,CH BALDEV SINGH MODEL SCHOOL,USHA GREWAL,Senior Secondary,31/03/2023,"BALDEV PARK MAIN MUKANKIPUR ROAD KIRARI EXTN, DISTT NORTH WEST DELHI, DELHI ,110041","011 ,65475315",ushavijayran1983@gmail.com,
2752021,CH MALOOK SINGH GOVT SARVODAYA BAL,Sh. ABUTALIV,Senior Secondary,31/03/2024,"VIDYALAYA RAJGARH COLONY DELHI ,110031","011 ,22007120",gsbvrajgarhcolony@gmail.com,
2754002,CHANDER SHEKHAR AZAD GOVT. B.S.S.SCHOOL,DR MOHAMMAD JAVED QAMAR,Senior Secondary,31/03/2023,"NEW FRIENDS COLONY NEW DELHI ,110025","011 ,26918108",mjq02061967@gmail.com,
2774007,CHANDRA ARYA VIDYA MANDIR GIRLS,NEERJA RANI,Senior Secondary,31/03/2023,"SENIOR SEC SCHOOL C BLOCK EAST OF KAILASH NEW DELHI ,110065","011 ,26912072",neerjagoelcavm@gmail.com,
2730035,CHINMAYA VIDYALAYA SR SEC SCHOOL,ARCHANA SONI,Senior Secondary,31/03/2024,"VASANT VIHAR (MUNIRKA MARG) (NEAR INDIAN AIRLINES COLONY) NEW DELHI ,110057","011 ,26147020",principalcv@chinmayavvdelhi.ac.in,http://www.chinmayavidyal
6630100,CITY SCHOOL,MR. RICHARD ALLAN MONTEIRO,Senior Secondary,31/03/2024,"AL TALLAH 2, P. O. BOX 17017, AJMAN, U A E. ,017017",",0097167147777",r.monteiro@cityschool.ae,www.cityschool.ae
2730123,COL. SATSANGIS KIRAN MEMORIAL PUBLIC SCHOOL,DR. SHAKUNTLA S JAIMAN,Senior Secondary,31/03/2025,"PREM KIRAN KUNJ P O SATBARI, DISTT SOUTH DELHI, NEW DELHI ,110074","011 ,01126653344",cskmaec@gmail.com,www.cskm.com
2730610,COLONEL CHILD BLOOM PUBLIC SCHOOL,AMITA SEHRAWAT,Senior Secondary,31/03/2023,"KALI PIO, JHARODHA C.R.P.F. ROAD, NAJAFGARH, NEW DELHI-110072 ,110072","011 ,8010855533",vsmalik09@gmail.com,
2730323,CONVENT OF GAGAN BHARTI,ALKA GUPTA,Senior Secondary,31/03/2025,"K-4/44 MOHAN GARDEN, DISTT WEST DELHI, NEW DELHI ,110059","011 ,25630088",,
2730410,COSMOS PUBLIC SCHOOL,DR. CHHALESH CHAND,Senior Secondary,31/03/2024,"VASUNDHARA ENCLAVE DALLUPURA, DISTT EAST DELHI, DELHI ,110096","011 ,01122616066",cosmospublicschool@gmail.com,http://www.cosmosbadarpur.in/
2730729,COSMOS PUBLIC SCHOOL,Mrs.Sandhya Bhandari,Senior Secondary,31/03/2023,"MOLARBAND, EXT., TAJPUR, BADARPUR, DELHI-44 ,110044",",09311505138",cosmospublicschool@gmail.com,http://cosmosbadarpur.in/
2730532,COSMOS SCHOOL,RAJESH KUMAR,Senior Secondary,31/03/2026,"HARSHI VIHAR, MEETHAPUR, BADARPUR, DISTT SOUTH DELHI, DELHI ,110044","011 ,9311505134",rajeshkumarcps@gmail.com,www.snmsss.com
6630081,"CREDENCE HIGH SCHOOL, DUBAI",MRS. DEEPIKA THAPAR SINGH,Senior Secondary,31/03/2023,"AL QUOZ FOURTH, BEHIND AL KHAIL MALL, PO BOX NO. 391021, DUBAI ,391021","08284 ,97143212144",admin@credencehighschool.com,http://www.credencehighschool.com
6630059,CRESCENT ENGLISH HIGH SCHOOL,NIGAR RASHED,Senior Secondary,31/03/2024,"P.O.BOX.NO.923,AL-QUSAIS ,000923","9714 ,2988866",principal@crescentschooldubai.com,http://www.crescentenglishschool.com
2730351,CRESCENT SCHOOL,MRS T TLVI,Senior Secondary,31/03/2022,"ZEENATUL MASJID ANSARI ROAD DARYAGANJ, DISTT CENTRAL DELHI, NEW DELHI ,110002","01275 ,23279041",srisaipublicschool_bajwalpur@rediffmail.com,crescentschooldaryaganj.com
2730661,CRPF PUBLIC SCHOOL,MEENU TIWARI,Senior Secondary,31/03/2026,"SEC-16B DWARKA ,110075","011 ,28032245",meenu_twr@yahoo.com,http://www.crpfpsdwarka.com
2730254,D A V PUBLIC SCHOOL,PREM LATA GARG,Senior Secondary,31/03/2024,"SRESHTHA VIHAR, DISTT EAST DELHI, DELHI ,110092","011 ,22144102",premlatagarg.dav@gmail.com,www.stmarysmilakkhanam.com
2730186,D A V PUBLIC SCHOOL,IRA KHANNA,Senior Secondary,31/03/2026,"KAILASH HILLS, OPP. MAIN PARK NEAR C-BLOCK MKT. EAST OF KAILASH, DISTT SOUTH DELHI, NEW DELHI ,110065","011 ,26842283",davkhills@hotmail.com,
2730151,D A V PUBLIC SCHOOL,ANJU PURI,Senior Secondary,31/03/2023,"SECTOR-B PKT-1 VASANT KUNJ, DISTT SOUTH WEST DELHI, NEW DELHI ,110070","011 ,46660400",anjupuri@gmail.com,
2730154,D A V PUBLIC SCHOOL,RENU LAROIYA,Senior Secondary,31/03/2024,"DAYANAND VIHAR, DISTT EAST DELHI, DELHI ,110092","011 ,22370367",renudav@yahoo.co.in,www.davdayanandvihar.net
6230005,D A V RUKMINI BANARSI KEDIA SCHOOL,paresh chatterjee,Senior Secondary,31/03/2023,"SHREEPUR BIRGANJ NEPAL ,","977 ,51525500",chaterjji@yahoo.com,
2778032,D A V SEC SCHOOL,SH LAXMI NARAIN PALIWAL,Secondary School,31/03/2014,"BAIRD ROAD BHAGAT SINGH MARG NEW DELHI ,110001",",2344012",,
2776001,D A V SEC SCHOOL,SURENDER KUMAR,Secondary School,31/03/2020,"SADAR BAZAR DELHI CANTT NEW DELHI ,110010","011 ,25696778",surender.kumar4800@gmail.com,
2774002,D A V SR SEC SCHOOL,n c jain,Senior Secondary,31/03/2021,"JANGPURA NEW DELHI ,110014","011 ,24694576",,
2772007,D A V SR SEC SCHOOL NO II,d v taneja,Senior Secondary,31/03/2024,"SHANKAR NAGAR DELHI ,110051",",22213799",,
2772009,D A V SR SEC SCHOOL NO-1,KISHAN SINGH,Senior Secondary,31/03/2010,"GANDHI NAGAR DELHI ,110031","011 ,22074515",davsssno1@gmail.com,
6230003,D A V SUSHIL KEDIA VISHWA BHARTI,Bhubaneswari Rao,Senior Secondary,31/03/2023,"PO BOX 929 KATHMANDU NEPAL ,","01 ,5536626",bhuvna12@hotmail.com,
2774012,D C ARYA SR SEC SCHOOL,sh.b l singhal,Senior Secondary,31/03/2021,"LODHI COLONY NEW DELHI ,110003","011 ,2694102",,
2730485,D C CONVENT SCHOOL,ANJU,Secondary School,31/03/2024,"RZ-115 D SHIV ENCLAE CHAON ROAD NAJAFGARH NEW DELHI ,110043","011 ,60010001",anjudagarkhatri@gmail.com,
2730358,D H M PUBLIC SCHOOL,Mrs.  TL.BHARDWAJ,Secondary School,31/03/2020,"DICHAON KALAN NEW DELHI ,110043","011 ,28011953",dhmsrsecschool@yahoo.co.in,
2730627,D R P CONVENT PUBLIC SCHOOL,MS MEENA SHARMA,Secondary School,31/03/2023,"SHIV VIHAR TIRAHA, BABU NAGAR, DELHI-94 ,110094","011 ,22931423",drpschool@yahoo.com,
2774023,D T E  A SR SEC SCHOOL,G HARIKRISHNAN,Senior Secondary,31/03/2021,"MOTI BAGH 2 NEW DELHI ,110021","011 ,24673726",gharikrishnan2015@gmail.com,
2774021,D T E A SR SEC SCHOOL,V MYTHILI,Senior Secondary,31/03/2021,"SECT 4 R K PURAM NEW DELHI ,110022","011 ,26175045",vmythili2011@yahoo.com,
2774019,D T E A SR SEC SCHOOL,MEENA SAHNI,Senior Secondary,31/03/2017,"LAXMIBAI NAGAR NEW DELHI ,110023","011 ,24103616",sahnimeena14@gmail.com,
2774014,D T E A SR SEC SCHOOL,UMA RAVI,Senior Secondary,31/03/2024,"LODHI ESTATE NEW DELHI ,110003","011 ,24611618",umaravi59@gmail.com,
2730745,D.A.V PUBLIC SCHOOL,Mrs.MONIKA MEHAN,Senior Secondary,31/03/2024,"SECTOR VI, DWARKA, NEW DELHI-110075 ,110075",",011-25082166",dav.cbse.dwarka@gmail.com,http://www.davdwarka.in
2730617,D.A.V. PUBLIC SCHOOL,V K BARTHWAL,Senior Secondary,31/03/2025,"PLOT NO.3, POCKET-6, JASOLA VIHAR ,110025","011 ,26947647",vinod.barthwal@gmail.com,http://www.davjasola.com
2730212,DAISY DALES SR SEC SCHOOL,MRS. DALI MANDAL,Senior Secondary,31/03/2025,"E-331 A EAST OF KAILASH, DISTT SOUTH DELHI, NEW DELHI ,110065","011 ,41041041",daisydalesschool@gmail.com,www.daisydalesschool.net
6230014,DAMODAR ACADEMY,Mr.Siya Ram Mishra,Secondary School,31/03/2025,"VDC-PARIKAULI-04, DISTRICT- MAHOTTARI, NEPAL ,457000",",00977-41-527423",damodaracademy@gmail.com,
5730015,"DARATASSALAM INTERNATIONAL DELHI PUBLIC SCHOOL, RIYADH",MAIRAJ MOHAMMAD KHAN,Senior Secondary,31/03/2026,"PO BOX 242234 RIYADH - 11322 SAUDIA ARABIA ,","0966 ,118805304",mairajkhan2006@yahoo.co.in,http://www.dpsriyadh.org
6630036,DARUL HUDA ISLAMIC SCHOOL,ATTAKKOYA THANGAL,Senior Secondary,31/03/2025,"PO BOX 15695 AL AIN ABU DHABI U A E ,","971 ,37677883",attappu.thangal@gmail.com,
2730613,DASHMESH PUB SCHOOL,Miss SARITA SAXENA,Senior Secondary,31/03/2022,"VASUNDHARA ENCLAVE, MAYUR VIHAR, PHASE III ,110096","011 ,22626306",dashmeshpublicschool09@gmail.com,
2730736,DASHMESH PUBLIC SCHOOL,MissSARITA SAXENA,Secondary School,31/03/2023,"C BLOCK VIVEK VIHAR ,110095","08284 ,01122146306",dashmeshpublicschool09@gmail.com,http://www.dashmeshschool.com
5730024,DAUHA AL ULOOM INTERNATIONAL SCHOOL,Mohd Ausaf Khan,Secondary School,31/03/2022,"AZEEZIYA,JEDDAH-21434,KSA-14754 ,014754","012 ,6700495",principal.duisjeddah@gmail.com,http://www.dauhaschool.com
2730289,DAV CENTENARY PUBLIC SCHOOL,MRS. MANJU MALIK,Senior Secondary,31/03/2025,"PASCHIM ENCALVE ROHTAK ROAD NEW DELHI ,110087","011 ,25286231",davpe87@gmail.com,www.davschoolpemn.org
2730381,DAV MODEL SCHOOL,SINI N.V,Secondary School,31/03/2026,"YUSUF SARAI NEW DELHI ,110016","0497 ,26854631",pupilsfoundation@gmail.com,
2730483,DAV PUBLIC SCHOOL,Sameeksha Sharma,Senior Secondary,31/03/2024,"POCKET C LIG FLATS EAST OF LONI ROAD DELHI-110093 ,110093","011 ,22812391",sameekshasharma@hotmail.com,wwwdaveastof loniroad.org
2774033,DAY TIME SEC SCHOOL F ADULT WOMEN/,NISHAT KHAN,Secondary School,31/03/2018,"OUT GIRLS EAST KIDWAI NAGAR NEW DELHI ,110023","011 ,00000000",dtss.kn@ndmcmail.gov.in,
2730502,DAYANAND MODEL SCHOOL,MRS RENU GUPTA,Secondary School,31/03/2024,"ARYA SAMAJ PATEL NAGAR NEW DELHI ,110018","011 ,25886402",principalppscheema@gmail.com,
6230007,"DEDRAJ SEWALI DEVI TODI (D.A.V.(KVB)SCHOOL,",RAMESH KUMAR MISHRA,Senior Secondary,31/03/2020,"40 SEWA MARG BIRATNAGAR - 17 NEPAL ,056700","21 ,470945",ramba_v@yahoo.com,
2730343,DEEN BANDHU PUBLIC SCHOOL,Mr. DR.ASHOK KUMAR,Senior Secondary,31/03/2025,"GHEVRA DELHI ,110081",",25951290 25953610",,
2730389,DEEP PARMATH MODEL SCHOOL,ANAMIKA MUDGIL,Secondary School,31/03/2026,"PURAN NAGAR MEHRAULI ROAD PALAM NEW DELHI ,110045","011 ,25361505",anamikamudgil1973@gmail.com,
2730279,DEEP PUBLIC SCHOOL,MRS. SANGEETA PAUL,Senior Secondary,31/03/2025,"SECTOR D POCKET II VASANT KUNJ, DISTT SOUTH DELHI, NEW DELHI ,110070","011 ,01126897382",deeppublicschool@rediffmail.com,www.deeppublicschool.co.in
2730589,DEEPALAYA SCHOOL,C P DAVIS,Senior Secondary,31/03/2023,"A-14 KALAKAJI EXTENSION, SOUTH DELHI ,110019","011 ,40561452",dskea14@gmail.com,http://www.deepalaya.org
2730354,DELHI CONVENT SCHOOL,MRS ASHA ARORA,Secondary School,31/03/2025,"GANESH NAGAR PANDAV NAGAR COMPLEX DELHI ,110092","011 ,22510399",mail@dpsrohini.com,http://www.dpsrohini.com
2730757,DELHI ENGLISH ACADEMY,MR. RAJESH KUMAR SHARMA,Senior Secondary,31/03/2024,"VILLAGE & POST OFFICE DHOOL SIRAS , NEW DELHI 110045 ,110045",",9873355946,",jaincomputerwala@gmail.com,http://delhienglishacademy.com
2730482,DELHI INTERNATIONAL SCHOOL,Dr.Priti Ojha,Senior Secondary,31/03/2024,"SECTOR 23 DWARKA NEW DELHI ,110075","011 ,28052300",principal.dwarka@dis.ac.in,
2730828,DELHI INTERNATIONAL SCHOOL EDGE,MRS. ANUBHA SRIVASTAVA,Secondary School,31/03/2023,"HOUSE NO. 18, SECTOR-18, DWARKA, NEW DELHI ,110075",",01128089999",info.disedge@dis.ac.in,dis.ac.in/edge
2730109,DELHI JAIN PUBLIC SCHOOL,SUNITA PANWAR,Senior Secondary,31/03/2024,"12 RLY ROAD PALAM, DISTT SOUTH WEST DELHI, NEW DELHI ,110045","011 ,25367262",delhijainschool@gmail.com,
2774013,DELHI KANNADA SR SEC SCHOOL,s d halgekar,Senior Secondary,31/03/2018,"LODHI ESTATE NEW DELHI ,110003",",24611360",,
2730834,DELHI NATIONAL PUBLIC SCHOOL,MRS. MEENAKSHI YADAV,Senior Secondary,31/03/2024,"101-102, MAIN PALAM VIHAR ROAD, BIJWASAN, NEW DELHI-110061 ,110061",",9811101981",dnpschool@yahoo.com,www.dnps.com
2730240,DELHI POLICE PUBLIC SCHOOL,PRASHANT VASUDEV,Senior Secondary,31/03/2025,"B-4 SAFDARJUNG ENCLAVE NEW DELHI ,110029","011 ,26177094",principaldpps@gmail.com,
6630050,DELHI PRIVATE SCHOOL,RASHMI NANDKEOLYAR,Senior Secondary,31/03/2023,"PO BOX 38321 JABEL ALI DUBAI UAE ,","9714 ,8821848",PRINCIPAL@DPSDUBAI.COM,
6630042,DELHI PRIVATE SCHOOL,VANDANA MARWAHA,Senior Secondary,31/03/2025,"PO BOX 26005 SHARJAH U A E ,","971 ,65345352",vandanamarwaha@dpssharjah.com,http://www.dpssharjah.com
6630097,DELHI PRIVATE SCHOOL LLC,DR. HALEEMA SADIA,Senior Secondary,31/03/2022,"AL TALLAH ,000000",",97167471111",principal@dpsajman.com,http://www.dpsajman.com
2730015,DELHI PUBLIC SCHOOL,MANOHAR LAL,Senior Secondary,31/03/2024,"POST BOX 3042 MATHURA ROAD NEW DELHI ,110003","011 ,43399200",CONTACT@DPSMATHURAROAD.NET,airfcebalbharatischool.com
2730017,DELHI PUBLIC SCHOOL,VANITA SEHGAL,Senior Secondary,31/03/2024,"SECTOR XII R K PURAM NEW DELHI ,110022","011 ,26184343",vanseh@gmail.com,airfcebalbharatischool.com
2730322,DELHI PUBLIC SCHOOL,SUNITA TANWAR,Senior Secondary,31/03/2026,"SECTOR III PHASE I DWARKA NEW DELHI ,110045","011 ,25074472",MAIL@DPSDWARKA.COM,
2730237,DELHI PUBLIC SCHOOL,MR VINAY KUMAR,Senior Secondary,31/03/2024,"SECTOR C POCKET V VASANT KUNJ NEW DELHI ,110070",",26894287",principal@dpsvasantkunj.com,www.dpsvasantkunj.com
6230009,DELHI PUBLIC SCHOOL,GOURI SHANKER CHOUDHARY,Senior Secondary,31/03/2026,"WARD NO 8 LIMNIMAL BARA BIRAGUNJ NEPAL ,","051 ,411069",principal.dps@cgeducation.com.np,
6230012,DELHI PUBLIC SCHOOL,Geeta,Senior Secondary,31/03/2025,"BISHAL CHOWK, WARD NO.6 BIRATNAGAR ,009772","977 ,21462074",principal.dpsbrt@gmail.com,
6230004,DELHI PUBLIC SCHOOL,P K SNAKARALINGAM,Senior Secondary,31/03/2023,"B P KOIRALA INSTITUTE OF HEALTH SCI. DHARAN NEPAL ,","977 ,025523308",kamatchi71@rediffmail.com,
7630001,DELHI PUBLIC SCHOOL INTERNATIONAL,swaminathan k,Senior Secondary,31/03/2022,"19, ACACIA AVENUE, KOLOLO, KAMPALA, P.O. BOX NO.72208, UGANDA ,600012","256 ,0759711190",principalacademics@dpsuganda.com,http://www.info@dpsuganda.com
8030001,"DELHI PUBLIC SCHOOL, TEMA , GHANA",Mr.PS CHANDRASHEKHARA,Secondary School,31/03/2025,"P.O.BOX NO. 853 COMMUNITY 1 TEMA GHANA ,817088",",00233 0544353199",dpsghana@yahoo.com,
2730419,DELHI UNIVERSITY SOCIAL CENTRE,MRS NEELAM CHOPRA,Secondary School,31/03/2021,"COEDU SECONDARY SCHOOL BLOCK C MAURICE NAGAR DELHI ,110007",",27662256",,
6630071,DELTA ENGLISH SCHOOL,MRS.ANITA DCRUZ,Senior Secondary,31/03/2022,"P.O.BOX 20121, SHARJAH, ,620121",",971 6 5359244,",cbseaffairs@deltasch.com,http://www.deltasch.com
2730040,DEV SAMAJ MODERN SCHOOL,MANOJ MADAAN,Senior Secondary,31/03/2023,"NEHRU NAGAR RING ROAD, DISTT SOUTH DELHI, NEW DELHI ,110065","011 ,29843452",mnj1416@yahoo.com,
2730581,DEV SAMAJ MODERN SCHOOL NO. 2,MANOJ MADAAN,Senior Secondary,31/03/2023,"NEAR MASIHGARH CHURCH, OKHLA(NEAR SUKHDEV VIHAR) NEW DELHI ,110025","011 ,26911101",mnj_1416@yahoo.com,
2730695,DHRUVA PUBLIC SCHOOL,SANDHYA,Senior Secondary,31/03/2022,"G - 11, JAI VIHAR, NEW DELHI - 110043 ,110043","011 ,65691402",dhruvapublicschool@gmail.com,
2730554,DILSHAD PUBLIC SCHOOL,Anupma Sharma,Secondary School,31/03/2025,"BEHIND B- BLOCK MARKET, DILSHAD GARDEN, DELHI ,110095","011 ,49429455",schooldilshad@gmail.com,
6330007,DOHA MODERN INDIAN SCHOOL,RAKESH SINGH TOMAR,Senior Secondary,31/03/2021,"PO BOX 47391 DOHA QATAR ABU HAMOU ROAD ,","974 ,44583121",principal@dmisqatar.com,
2730082,DON BOSCO SCHOOL,Fr. Davis Maniparamben,Senior Secondary,31/03/2025,"ALAKNANDA KALKAJI NEW DELHI ,110019","011 ,29217712",principal@donboscoschool.in,
6630201,DPS-MONARCH INTERNATIONAL SCHOOL,MRS. MEENAL BAKSHI,Senior Secondary,31/03/2022,"PO BOX 14868 DOHA QATAR ,000000",",0097440337200",office@misdoha.com,https://misdoha.com
2756142,"DR. APJ ABDUL KALAM, CANTONMENT BOARD SR. SEC. SCHOOL,",SHASHI BAJPAI,Senior Secondary,31/03/2021,"SHASTRI BAZAR, DELHI CANTT.110 010 ,110010","011 ,25682921",sbashibajpai28@gmail.com,
2756175,"DR. B. R. AMBEDKAR CANTONMENT BOARD SR. SECONDARY SCHOOL,",RATAN KUMARI PAHWA,Senior Secondary,31/03/2021,"MEHRAM NAGAR, DELH-CANTT-110 010 ,110010","011 ,25673206",cbsmehramnagar@gmail.com,
2730099,DR. RADHA KRISHNAN INTERNATIONAL SCHOOL,-,Senior Secondary,31/03/2015,"DEFENCE COLONY, NEW DELHI ,110024","0341 ,0172-2632801,2632802",raischool_chd@dataone.in,http://www.banyantreeschool.g
2700046,DR.RAJENDRA PRASAD KENDRIYA VIDYALAYA,Dr. Charu Sharma,Senior Secondary,31/03/2021,"PRESIDENT ESTATE, NEW DELHI-110004 ,110004","011 ,23013529,26888199",omlatasingh97@gmail.com,
5730036,DUNES INTERNATIONAL SCHOOL,Dharminder Manon,Senior Secondary,31/03/2023,"P.O.BOX NO. 8627, ANDALUS, AL KHOBAR, ,034437","013 ,8145850",principal@dunesschool.net,http://www.dunesschool.org
6630051,DUNES INTERNATIONAL SCHOOL,PARAMJIT AHLUWALIA,Senior Secondary,31/03/2025,"PO BOX NO 5121 ABU DHABI UAE ,263647","0097 ,025527527",info@dunesinternationalschool.com,http:\\www.dunesinternationalschool.com
2730596,DWARKA INTERNATIONAL SCHOOL,POONAM JHA,Senior Secondary,31/03/2025,"SECTOR-12, DWARKA, NEW DELHI ,110078","011 ,46000000",poonamjhas11@yahoo.co.in,
6630043,EAST COAST ENGLISH SCHOOL,MRS SUJA BOBBY,Secondary School,31/03/2019,"P B NO 10324 KHORFAKKAN SHARJAH UAE ,456006","009719 ,2382286",mrsmtapovana@rediffmail.com,http://www.nitte.ac.in
6630070,EAST POINT INDIAN INTERNATIONAL SCHOOL,MR. ABDUL MAJEED M,Senior Secondary,31/03/2026,"PO BOX 3448, AJMAN UNITED ARAB EMIRATES, AJMAN,UNITED ARAB EMIRATES-063442 ,003448","0971 ,0097167474899",principal.epiis@eastpoint.ae,http://www.eastpoint.ae
2730311,EAST POINT SCHOOL,Ms Archana Shirivastava,Senior Secondary,31/03/2026,"FC-26 DALLUPURA VASUNDHARA ENCLAVE DELHI ,110096","011 ,22621187",prantikarubi@gmail.com,
2730548,EKTA MODEL SECONDARY SCHOOL,Anita Sindhwani,Secondary School,31/03/2025,"R/ D BLOCK, DHARAM PURA, NAJAFGARH, ,110043","011 ,25321321",klesgokak@sancharnet.in,
5430001,EMBASSY OF INDIAN SCHOOL,B M VYAS,Middle Class,30/04/1988,"545-547 MERCHANT STREET RANGOON MYANMAR ,",",82550",,
6630205,EMINENCE  PRIVATE SCHOOL,DR. CHITRA JOSHI,Secondary School,31/03/2024,"P.O. BOX 2060,SAKAMKAM, FUJAIRAH, UNITED ARAB EMIRATES ,002060",",00971547999720",principal@eminenceschool.org,www.eminenceschool.org
6630020,EMIRATES ENGLISH SPEAKING SCHOOL,MRS INGRID SETHNA,Senior Secondary,31/03/2007,"PO BOX 7575 DUBAI U.A.E. ,",",3947355",tabrez su@emirates.net.ae,
6630029,EMIRATES FUTURE INTERNATIONAL ACADEMY,Mr. Saji OOmmen,Secondary School,31/03/2022,"PO BOX 4559 ABU DHABI U A E ,","9712 ,5525188",efia.principal@gmail.com,
6230015,EURO SCHOOL,SHAILAJA  ADHIKARY,Secondary School,31/03/2025,"WARD NO.5, BHIMSEN MARG, HADIGAON, KATHMANDU, NEPAL ,040616","01 ,4372670",shailajaadhikary@gmail.com,http://www.euroschool.edu.np
2730443,EVERGREEN PUBLIC SCHOOL,MRS. MANJU SHARMA,Senior Secondary,31/03/2024,"VINOBA ENCLAVE CRPF COLONY JHARODA KALAN NEW DELHI ,110072","011 ,28011205,",evergreenpublicschool@gmail.com,http://www.evergreenpublicschool.com
2730081,EVERGREEN PUBLIC SCHOOL,PRIYANKA GULATI,Senior Secondary,31/03/2023,"VASUNDHRA ENCLAVE, DISTT EAST DELHI, DELHI ,110096","011 ,22622308",priyanka_eps@yahoo.co.in,
2766069,F.H.W/A.N.M TRAINING SCHOOL,dr neeraj dhingra,Senior Secondary,31/03/2013,"RURAL HEALTH TRAINING CENTRE NAJAFGARH NEW DELHI ,110043","011 ,25015231",,
5930007,FAHAHEEL AL-WATANIEH INDIAN PRIVATE SCHOOL,ANJU DHEMAN,Senior Secondary,31/03/2022,"PO BOX 9951 CODE 61010 AHMADI KUWAIT ,","0965 ,23982706",anjudheman@gmail.com,
2730405,FLORA DALE SCHOOL,Indu Bhatia,Senior Secondary,31/03/2026,"R POCKET DILSHAD GARDEN, DISTT NORTH EAST DELHI, DELHI ,110095","011 ,47340931",principal@floradale.org,
2730108,FR. AGNEL SCHOOL,JOSE ALARICO CARVALHO,Senior Secondary,31/03/2025,"GAUTAM NAGAR NEW DELHI ,110049","011 ,41034441",alarc22@yahoo.co.in,http://www.agnel.org
2754010,G B PANT GOVT.SAR BOYS SR SEC SCHOOL,NARENDRA KUMAR SINGH,Senior Secondary,31/03/2023,"SRINIVASPURI NEW DELHI ,110065","011 ,26911942",narendrakiran68@gmail.com,
2730246,G D GOENKA PUBLIC SCHOOL,SANJAY YADAV,Senior Secondary,31/03/2024,"SECTOR-B POCKET 8 & 9 VASANT KUNJ, DISTT SOUTH DELHI, NEW DELHI ,110070","011 ,26893378",principalgdgps@gdgoenka.com,
