Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
930990 ,ARCHBISHOP MAR GREGORIOS PUBLIC SCHOOL,Geetha Mathew ,Secondary School,31/03/2026,"KOTTOOR P.O., KAVIYOOR, THIRUVALLA ,689582","0469 ,2677206",geethamathewk@hotmail.com,http://www.amgpublicschool.org
930053 ,ARMY PUBLIC SCHOOL,Mrs.  GIRIJA NAMBIAR,Senior Secondary,31/03/2026,"BURNACHERRY POST CANNANORE KERALA ,670013","0497 ,2704740",principal.ascnr@gmail.com,
930786 ,ARMY PUBLIC SCHOOL,SINDHU SURESH,Senior Secondary,31/03/2026,"PANGODE, THIRUMALA PO, TRIVANDRUM, KERALA, PIN 695006 ,695006","0471 ,2358242",sindhusuresh754@gmail.com,
931220 ,ARSHA VIDYA JYOTHI PUBLIC SCHOOL,PADMAKUMARI P V,Secondary School,31/03/2023,"NEDUMON.P.O, EZHAMKULAM ADOOR PATHANAMTHITTA KERALA ,691556","4734 ,243635",unnithanpadma@gmail.com,http://www.arshavidyajyothi.com
930504 ,ARVINDA VIDYAMANDIRAM,KAVITHA R C,Senior Secondary,31/03/2022,"ANICKAD PO KOTTAYAM DISTT KERALA ,686503","0481 ,2552208",rckavi@gmail.com,
930001 ,ARYA CENTRAL SCHOOL,Maitreyi Rajesh,Senior Secondary,31/03/2025,"PATTOM TRIVANDRUM KERALA ,695004","0471 ,2446725",principal.aryacs@gmail.com,
930956 ,ASSISI ENGLISH MEDIUM SCHOOL,SR BINCY JOHN,Secondary School,31/03/2025,"NERUVAMBRAM, PAYANGADI P.O., KANNUR DISTRICT ,670303","0497 ,2875860",bincyjohnsu@gmail.com,
930138 ,ASSISI VIDYA NIKETAN PUBLIC SCHOOL,HELEN JOYCE JOB,Senior Secondary,31/03/2025,"ATTIPETTY NAGAR CHEMBUMUKKU KAKKANAD COCHIN KERALA ,682021","0484 ,2424724",helenjjob@yahoo.co.in,http://www.assisi.ac.in
930525 ,ASSISI VIDYANIKETAN PUBLIC SCHOOL,ALPHONSA P J,Senior Secondary,31/03/2026,"PERUMPILY NARAKKAL KOCHI ERNAKULAM KERALA ,682505","0484 ,2498877",alphonsasebastian2@gmail.com,
931338 ,ASSUMPTION PUBLIC SCHOOL,MISS SHEELAMMA JOSEPH,Senior Secondary,31/03/2024,"ASSUMPTION PUBLIC SCHOOL,ANTONYKKAD KAVALAMUKKATTA P.O. (VIA) POOKKUTTUMPADAM NILAMBUR679332 ,679332",",9496620588",apsat332@gmail.com,www.assumptionindia.com
931365 ,AURA EDIFY GLOBAL SCHOOL,MRS. YAMINI DILEEP,Secondary School,31/03/2024,"CHAPPARA, P.O. PULLUT, KODUNGALLUR, THRISSUR DIST, KERALA PIN:680663 ,680663",",04802808400",admissions@auraschoolkdr.com,www.auraschoolkdr.com
930228 ,AURA GLOBAL SCHOOLS,SHAMLA U,Secondary School,31/03/2024,"PANABI AMMINIKKAD PO PERINTALMANNA, MALAPPURAM DISTT KERALA -679322 ,679322","91 ,8606134111",mjpmna@gmail.com,
931042 ,AZAD CENTRAL SCHOOL,SHARAFUDHEEN P,Secondary School,31/03/2026,"MANJAMBRA, VILATHUR P.O., PALAKKAD DIST. ,679304","0091 ,8943865236",sharafudheenotr@gmail.com,http://www.azadcentralschool.in
931186 ,AZEEZIYA ENGLISH MEDIUM SCHOOL,SIVADAS A V,Senior Secondary,31/03/2022,"NORTH CHITHARI,CHITHARI(PO)671316,KASARAGOD (DST), KERALA ,671316","0467 ,2266416",avsdas@gmail.com,
930301 ,AZHAR ENGLISH MEDIUM SCHOOL,FAWAS RAHEEM KT,Secondary School,31/03/2023,"TIRUKAD P O GREEN VALLEY MALAPPURAM KERALA ,679351","0493 ,239726",Favas.Frkt@gmail.com,http://www.slips.g
930289 ,B E S BHARATHI THIRTHA VIDYALAYAM ENGLISH MEDIUM HIGHER SECONDARY SCHOOL,USHA V,Senior Secondary,31/03/2026,"KALLEKKAD, DISTT PALAKKAD, KERALA ,678015","0491 ,2543450",usha_freedom@yahoo.com,
930684 ,B F M RESIDENTIAL ENGLISH MEDIUM SCHOOL,Keren sashya Moses,Senior Secondary,31/03/2024,"PARASUVARIKAL NEYYATTINKARA THIRUVANANTHAPURAM DISTT KERALA ,695508","471 ,2205020",kesmoses@gmail.com,
930047 ,B M M ENGLISH MEDIUM SCHOOL,ISSAC  THOMAS,Senior Secondary,31/03/2023,"POTHENPURAM P.O PAMPADY KOTTAYAM DIST. KERALA ,686502","0481 ,2506431",issacayrootharayil@yahoo.com,http://www.bmmschoolpampd
930699 ,B R MEMORIAL CENTRAL SCHOOL,BALAGOPAL M,Senior Secondary,31/03/2024,"CHETHADY CHENGAMANADU PO KOTTARAKKARA KOLLAM DISTT KERALA ,691557","0474 ,2402377",onlybalu@gmail.com,
930216 ,BAKER VIDYAPEETH,JOSEPH THOMAS,Senior Secondary,31/03/2022,"BAKER HILLS KOTTAYAM KOTTAYAM ,686001","0481 ,2569938",softroys@gmail.com,
930113 ,BAPPUJI CENTRAL SCHOOL,P SANTHAMMA JOSEPH,Senior Secondary,31/03/2025,"KUNNAPPILLY PERUVA P.O KOTTAYAM DIST KERALA ,686610","0482 ,9251518",psanthammajoseph@gmail.com,http://www.davblb.ac.in
930042 ,BAPPUJI ENGLISH MEDIUM SCHOOL,NAZIMUDEEN ABDUL,Senior Secondary,31/03/2023,"PARLI P.O., PALAKKAD KERALA ,678612","0491 ,2856377",principalbems@gmail.com,
930781 ,BAPPUJI ENGLISH MEDIUM SCHOOL,BREEZY GEORGE ARACKEL,Secondary School,31/03/2025,"KOOTHATTUKULAM, ERNAKULAM DIST. KERALA ,686662","0485 ,2252103",breezygeorgearackel@gmail.com,
930649 ,BAPPUJI PUBLIC SCHOOL,SWAPNA N NAIR,Secondary School,31/03/2024,"VAZHITHALA THODUPUZHA IDUKKI DISTT KERALA ,670703","0486 ,274440",swapnannair71@gmail.com,
930648 ,BAPPUJI PUBLIC SCHOOL,Mr. Mobin K Augustine,Secondary School,31/03/2024,"EDIVALLY KODUMPIDY PO KOTTAYAM KERALA ,686551","0482 ,2222375",roy.koottumkal@yahoo.com,
930637 ,BASELIOS AUGEN PUBLIC SCHOOL,MINI NAIR,Secondary School,31/03/2024,"KODANAD PERUMBAVO ERNAKULAM DISTT KERALA ,683544","0484 ,2646135",vgopal.mini@gmail.com,
931033 ,BASELIOS MARTHOMA MATHEWS II CENTRAL SCHOOL,BEENA VARUGHESE,Secondary School,31/03/2026,"BASELIOS NAGAR,SOORANAD PO ,690522","0476 ,2851100",beenavarughese35@yahoo.com,http://www.bmm2ndcs.org/
930739 ,BASELIOS VIDYANIKETHAN,MRS. NANCY GEORGE,Senior Secondary,31/03/2024,"GIRISINAI VETTICKAL PO MULANTHURUTHY ERNAKULAM DIST KERALA ,682314","0484 ,2742250,",baseliosvidyanikethancbse@gmail.com,http://baseliosvidyanikethan.com
930419 ,BEE LINE PUBLIC SCHOOL,Mimoona Beevi,Senior Secondary,31/03/2024,"PO KUTTIKKATTOOR KOZHIKODE DISTT KERALA ,673008","0495 ,2356618",mimoonbv@gmail.com,
931332 ,BEKAL INTERNATIONAL SCHOOL,MR. USMAN MUNDODAN,Secondary School,31/03/2024,"VELUTHOLI, PALLIKERE, KASARAGOD ,671316",",04672273373",bekalinternationalschool@gmail.com,www.bekalinternationalschool.com
930143 ,BELIEVERS CHURCH ENGLISH MEDIUM SCHOOL,C V ISSAC,Senior Secondary,31/03/2024,"GURUPURAM AVALOOKUNNU PO P.O. ALLEPPEY, DISTT ALAPPUZHA KERALA ,688006","0477 ,2258404",aney008@gmail.com,
930508 ,BELIEVERS CHURCH RESIDENTIAL SCHOOL,MRS. SHIRLEY ANN THOMAS,Senior Secondary,31/03/2021,"KUTTAPUZHA PO TIRUVALLA DISTT PATHANAMTHITTA, KERALA ,689103","0469 ,0463-2741563",bcrsthiruvalla@gmail.com,http://www.bcrschool.org/
930152 ,BELMOUNT ENGLISH MEDIUM SCHOOL,JOSE PIDIYATH,Senior Secondary,31/03/2024,"MANIPUZHA NATTAKOM P.O KOTTAYAM DT. KERALA ,686013","0481 ,2362255",pidiyathjose2011@gmail.com,http://www.ipsaluva.com
931136 ,"BENCHMARK INTERNATIONAL SCHOOL,",JOJI PAUL,Senior Secondary,31/03/2024,"ILLATHAPPADI ROAD, SOUTH ANNARA, TIRUR 676101 ,676101","0494 ,3222300",jojipaul@gmail.com,
931189 ,BENCHMARKS INTERNATIONAL SCHOOL,UNNIKRISHNAN K,Secondary School,31/03/2022,"PEEVEEAAR METRO VILLAGE, KOOMANKULAM P.O, MALAMKULAM, MANJERI ,676123","0483 ,2970155",unniareacode@gmail.com,http://www.benchmarksschool.org
930593 ,BENHILL ENGLISH SCHOOL,ROBIN SEBASTIAN,Senior Secondary,31/03/2023,"IRITTY, KANNAUR DISTT., KERALA ,670703","0490 ,2494788",robinchek@gmail.com,http://www.modernschoolpatiala.org
931027 ,BETHANY CENTRAL SCHOOL NANGIARKULANGARA,SR AGNET SIC,Senior Secondary,31/03/2025,"NANGIARKULANGARA PO HARIPAD ,690513","0479 ,2416128",agnetsrsic@gmail.com,
931264 ,BETHLEHEM COMMUNITY ENGLISH MEDIUM SCHOOL,JOHN C E,Secondary School,31/03/2024,"CHATHAMANGALAM POST PEZHUMPARA NEMMARA PALAKKAD 678508 ,678508","0492 ,3244108",john1956jj@gmail.com,http://www.bcemschool.com
930352 ,BETHSADA PUBLIC SCHOOL,MRS. REEJA PAUL V,Senior Secondary,31/03/2024,"VENGOLA PERUMBAVOOR, ERNAKULAM DISTT, KERALA ,683556","0484 ,0484-2528666",bethsadaschool1996@gmail.com,http://www.bethsadapublicschool.com
930924 ,BHARATH PUBLIC SCHOOL,S SHERLY,Secondary School,31/03/2025,"KANNAMBA, VARKALA P.O. TRIVANDRUM DISTRICT KERALA ,695141","0470 ,2608529",bharathpublicschool@yahoo.com,
930211 ,BHARATH VIDYA MANDIR ENGLISH SCHOOL,RAMACHANDRAN M K,Secondary School,31/03/2022,"TRIPRAYAR P.O. VALAPAD THRISSUR DISTT, KERALA ,680567","0487 ,2393764",bvm_valapad@hotmail.com,http://www.rajashreesmm.c
931233 ,BHARATHAMATHA CMI PUBLIC SCHOOL,Fr. Lintesh Antony V,Senior Secondary,31/03/2022,"KALMANDAPAM BYEPASS ROAD,CHANDRANAGAR-P.O., PALAKKAD - 678007 ,678007","0491 ,04912570388",bha.mathacmi@gmail.com,http://www.bharathamathacmischool.org
931072 ,BHARATHEEYA VIDYA VIHAR,KALAVALLY K,Secondary School,31/03/2026,"MAZHUVANCHERY,ERANELLUR (P.O),680501 (PIN),THRISSUR,KERALA ,680501","4885 ,240286",kalabvv@gmail.com,
931019 ,BHARATHEEYA VIDYAPEEDOM CENTRAL SCHOOL,PRATHAP RANA PRADEEP,Senior Secondary,31/03/2023,"PARASSALA P.O., THIRUVANANTHAPURAM,PIN-695502,KERALA ,695502","0471 ,2203746",principalbvpcs@gmail.cim,
931152 ,BHARATHIYA VIDHYA PEEDAM SCHOOL,MRS. RANJANA KAMBOJ,Senior Secondary,31/03/2022,"P O ADAT THRISSUR ,680551","0487 ,04872306700,",principalbvpschool@gmail.com,http://www.bharathiyavidhyapeedam.in
930915 ,BHARATHIYA VIDYA BHAVAN'S SCHOOL,BEENA RAGHAVAN,Secondary School,31/03/2025,"KANJANI ,680612","0487 ,2639430",beenavijayan650@gmail.com,
930405 ,BHARATHIYA VIDYA BHAVAN'S VIKAS VIDYALAYA,LATHA BALARAJ,Secondary School,31/03/2026,"PONNANI DISTT MALAPPURAM KERALA ,679677","0494 ,2699200",latha.balaraj.bvb@gmail.com,
930202 ,BHARATIYA VIDYA BHAVAN,REKHA S NAIR,Senior Secondary,31/03/2024,"P.B.NO.22 VIDYANAGAR SULTHAN BATHERY WAYANAD KERALA ,673592","0493 ,6220745",rekha181073@gmail.com,www.bhavanswayanad.com
930489 ,BHARATIYA VIDYA BHAVAN,SREELATA PRADEEP,Senior Secondary,31/03/2025,"TALIPARAMBA KENDRA MAHATMA UDYAN TRICHAMBARAM TALIPARAMBA KANNUR KERALA ,670141","0460 ,2201933",19sree66lata@gmail.com,
930080 ,BHARATIYA VIDYA BHAVAN,MOHINI RAJEEV,Senior Secondary,31/03/2024,"KAKKAD KANNUR KERALA ,670005","0497 ,2705445",mohinirajeev@gmail.com,
930317 ,BHARATIYA VIDYA BHAVAN ENGLISH MEDIUM SCHOOL,NIRMALA CHANDRAN,Senior Secondary,31/03/2026,"THIRUNAVAYA MALAYAPPURAM , MALAPPURAM DISTT., KERALA ,676301","0494 ,2602144",principalbvbtva@gmail.com,
930170 ,BHARATIYA VIDYA BHAVAN SCHOOL,SREEJA UNNIKRISHNAN,Senior Secondary,31/03/2023,"PONNAYANKODU KUNNU CHEVAYUR POST CALICUT, DISTT KOZHIKODE, KERALA ,673017","0495 ,2359400",sreeja316@gmail.com,
930910 ,"BHARATIYA VIDYA BHAVAN SCHOOL, PERUMTHIRUTHI",THARA KRISHNAN,Senior Secondary,31/03/2022,"PERUMTHIRUTHI, ELATHUR, ,673303","0495 ,2461600",tharakwarrier@gmail.com,
930063 ,BHARATIYA VIDYA BHAVAN SENIOR SECONDARY SCHOOL,SUNIL CHACKO,Senior Secondary,31/03/2023,"KODUNGANOOR P.O TRIVANDRUM KERALA ,695013","0471 ,2360564",sunilchacko71@yahoo.com,
930109 ,BHARATIYA VIDYA BHAVAN VIDYA MANDIR,PRASANNA KUMARI P,Senior Secondary,31/03/2025,"IRINJALAKKUDA NADAVARAMBA POST P O NADARAMBA, DISTT THRISSUR, KERALA ,680661","0480 ,2830568",prasannanima1234@gmail.com,
930870 ,BHARATIYA VIDYA BHAVAN'S S.RAMAKRISHNAN MEMORIAL PUBLIC SCHOOL,SINDHU SIVADAS,Senior Secondary,31/03/2025,"AKAMALA, MULLURKKARA PO ,680583","4884 ,271700",sindhumsivadas@gmail.com,
930556 ,BHARATIYA VIDYA BHAVAN'S SCHOOL,BEENA N,Secondary School,31/03/2023,"VALIYAKUNNU PO VALANCHERY MALAPPURAM DISTT KERALA ,676552","0494 ,2641380",beenanellekkat@gmail.com,
930026 ,BHARATIYA VIDYA BHAVAN'S VIDYA MANDIR,DR MANORANJINI V,Senior Secondary,31/03/2024,"POOCHATTY JUNCTION ERAVIMANGALAM PO, DISTT THRISSUR, KERALA ,680751","0487 ,2370251",sureshmanoranjini@gmail.com,bhavanspochatty.com
931068 ,"BHARATIYA VIDYA BHAVAN, QUILANDY KENDRA",ANITA JAYARAM,Secondary School,31/03/2026,"QUILANDY KENDRA PO. ULLIYERI KOZHIKODE ,673323","0496 ,2650008",b_jyrm@yahoo.com,
930394 ,BHARATIYA VIDYA BHAVANS VIDYA MANDIR,Saraswathi Gopinath,Senior Secondary,31/03/2025,"SRINGAPURAM EAST KODUNGALLUR DISTT THRISSUR KERALA ,680664","0480 ,2807100",saraswathygopinathbvb@gmail.com,
930483 ,BHAVAN'S NEWSPRINT VIDYALAYA,SREEKANTHA KUMARI V S,Senior Secondary,31/03/2022,"NEWSPRINT NAGAR VELLORE KOTTAYAM KERALA ,686616","4829 ,256644",skumari14561@gmail.com,
930016 ,BHAVAN'S VIDYA MANDIR,GIRIJA TS,Senior Secondary,31/03/2025,"ELAMAKKARA COCHIN, DISTT ERNAKULAM, KERALA ,682026","0484 ,2408514",girijats123@gmail.com,
930445 ,BHAVAN'S VIDYA MANDIR,SUBADRA  MURALIDHARAN,Senior Secondary,31/03/2025,"CHITHALI KOYALMANNAM PALAKKAD DISTT KERALA ,678702","0492 ,2252252",dharans@hotmail.com,www.bgsirs.net
930465 ,BHAVAN'S VIDYASHRAM,SAJI K T,Senior Secondary,31/03/2024,"BHAVAN'S ROAD, CHELEMBRA MALAPPURAM DISTT KERALA ,673634","0483 ,2890532",ppl.vidyashram@gmail.com,
930061 ,BHAVANS ADARSH VIDYALAYA,K SURESH,Senior Secondary,31/03/2025,"KAKKANAD KOCHI ERNAKULAM DIST. KERALA ,682030","0484 ,2422528",kuttath.suresh@yahoo.com,
930851 ,BHAVANS MUNSHI VIDYASHRAM,Mini K,Senior Secondary,31/03/2026,"BHAVANS MUNSHI VIDYASHRAM OLD GUEST HOUSE ROAD THIRUVAMKULAM THIRUPUNATHURA COCHIN ,682305","0484 ,2774247",rajasree99@gmail.com,
930140 ,BHAVANS VARUNA VIDYALAYA,Remadevi K P,Senior Secondary,31/03/2024,"NPOL TRIKKAKARA B.M.C POST COCHIN, DISTT ERNAKULAM KERALA ,682021","0484 ,2422566",bhavansvaruna@yahoo.co.in,
930967 ,BHAVANS VIDYA MANDIR,MRS. SUJATHA VARGHESE,Senior Secondary,31/03/2024,"RING ROAD, PATHANAMTHITTA ,689645","0468 ,2272300",bhavanspta@hotmail.com,http://www.bhavanspta.org
930853 ,BHAVANS VIDYA MANDIR,SUPRIYA N,Senior Secondary,31/03/2023,"KOLAIKKAD, MANNAPRA, PALAKKAD DISTRICT ,678685","0492 ,2266020",supriyasumesh111@gmail.com,www.bhavansmannapra.in
930090 ,BHAVANS VIDYA MANDIR,NIRMALA VENKATESHWARAN,Senior Secondary,31/03/2024,"KUNNARA P.O. EROOR WEST TRIPUNITHURA, DISTT ERNAKULAM, KERALA ,682306","0484 ,4842777763",nirmalavenkat20@gmail.com,
930021 ,BHAVANS VIDYA MANDIR,Girija T S,Senior Secondary,31/03/2025,"GIRI NAGAR COCHIN, DISTT ERNAKULAM, KERALA ,682020","0484 ,2319081",girijats123@gmail.com,www.bhavansgirinagar.ac.in
931285 ,BHAVANS VIDYALAYA OTTAPALAM,MRS. VYJAYANTHIMALA.V,Secondary School,31/03/2025,"BHAVANS VIDYALAYA OTTAPALAM VEETAMPARA VARODE PO OTTAPALAM, PALAKKAD DIST KERALA - 679102 ,679102","0466 ,04662000814",principalbvotp@gmail.com,www.bhavansottapalam.org
930626 ,BHAVANS VIVEKANANDA VIDYA MANDIR,MRS. RADHAVISWAKUMAR,Senior Secondary,31/03/2024,"MANVILA, PANGAPPARA THIRUVANTHAPURAM KERALA ,695581","0471 ,2594559,",bhavansvvm@gmail.com,http://www.bhavansmanvilaschool.com
930708 ,BISHOP KURIALA CHEERY PUBLIC SCHOOL,MRS. SR.ALEYAMMA  THOMAS,Secondary School,31/03/2025,"CHAMAPAKULAM ALAPUZHA DISTT KERALA ,688505","0477 ,04772736258",bkpsckm@gmail.com,www.bkpublicschool.org
930541 ,BISHOP MOORE VIDYAPITH,JOHN BOSE,Senior Secondary,31/03/2025,"KALAVANACODAM CHERTHALA ALAPPUZHA DISTT KERALA ,686586","0478 ,2592202",johnbose.mglth@gamil.com,
930300 ,BISHOP PEREIRA MEMORIAL SCHOOL,LALITHA K,Senior Secondary,31/03/2023,"KARAMOODU THONNAKKAL THIRUVANANTHAPURAM KERALA ,695317","0471 ,2648810",lalitha588@gmail.com,
930307 ,BLOOMING BUDS BETHANIA ENGLISH SCHOOL,REMABAI V K,Senior Secondary,31/03/2022,"MARATHAMCODE, VELLITHURUTHY, KUNNAMKULAM, THRISSUR DISTT., KERALA ,680604","0488 ,5227657",principal.bbbethania@gmail.com,http://www.bbbethania.org
931166 ,BLOSSOM INTERNATIONAL RESIDENTIAL SCHOOL,ABI  T A,Secondary School,31/03/2022,"PANIPRA.P.O, KOTHAMANGALAM,ERNAKULAM.DT,KERALA ,686692","0485 ,2851520",abiwafy@gmail.com,
931183 ,BLOSSOM PUBLIC SCHOOL,BALAKRISHNAN RAMDAS,Secondary School,31/03/2022,"POLPAKARA, P.O. EDAPAL, DIST. MALAPPURAM. ,679576","0494 ,2680350",ramdasputhukulangara@gmail.com,http://www.blossompublicschool.org
931046 ,BLOSSOM SECONDARY SCHOOL,VIJEESH V,Secondary School,31/03/2026,"PULIKAL VALIYAPARAMBA ERANADU THALUK MALAPPURAM DT KERALA ,673637","0483 ,2712230",blossomschoolvp@gmail.com,
930598 ,BLUE MOUNT PUBLIC SCHOOL,MRS. JAYALEKSHMI J,Senior Secondary,31/03/2024,"THONNAKKAL THIRUVANANTHAPURAM KERALA ,695317","0471 ,2618251,",bluemount76@yahoo.com,http://www.bluemountpublicschool.org
930428 ,BPM MODEL SCHOOL,RAJASHREE M S,Senior Secondary,31/03/2023,"PERETILL MOONGODU PO DISTT THIRUVANANTHAPURAM KERALA ,695144","0470 ,2688013",sasinair7@gmail.com,
931051 ,BRAHMASREE NITHYANANDA GURUKULA VIDYALAYAM,PUSHPALATHA J C ,Secondary School,31/03/2021,"NETTANI, KEEZHAROOR P.O, NEYYANTTINKARA. TRIVANDRUM DIST ,695130","0471 ,2275575",,
931301 ,BRIGHT CENTRALSCHOOL,MR.BIJU S PILLAI,Secondary School,31/03/2021,"MALAMELPARAMPU, KANIYAPURAM PO ,695301",",04712751786, 04712168786",brightcentralschool@gmail.com,http://www.brightcentralschool.com/
930585 ,BRIGHT PUBLIC SCHOOL,Mrs.Lakshmi Shine,Senior Secondary,31/03/2023,"KUNNACKAL PO VALLAKOM MUVATTUPUZHA ERNAKULAM DISTT KERALA ,682314","0485 ,9072817713",lakshmishine95@gmail.com,
930717 ,BROOK INTERNATIONAL SCHOOL,SHEEJI,Senior Secondary,31/03/2025,"RAJAGIRI SASTHAMCOTTA KOLLAM DISTT KERALA ,690521","0476 ,2831999",thalothil@gmail.com,
931158 ,BSMM NIRMALA ENGLISH MEDIUM SCHOOL,Sreeja C R,Secondary School,31/03/2022,"THANNEERMUKKOM P O CHERTHALA, ALAPPUZHA ,688527","0478 ,2583815",bsmmprincipal@gmail.com,
930840 ,BTC PUBLIC SCHOOL,MISS SR. SAINO,Secondary School,31/03/2024,"PUTHENCRUZ. P.O. ERNAKULAM. (DIST) ,682308","0484 ,0484-2730057,",baselians@gmail.com,http://www.btcpublicschool.com
931288 ,BTM ENGLISH SCHOOL,Mr.Rajan  K. V.,Secondary School,31/03/2025,"BTM ENGLISH SCHOOL NADUVIL (PO) KANNUR DISTRICT KERALA ,670582","4931 ,04602250279",btmschool6@gmail.com,
930571 ,BUDDHA EDUCATION CENTRE,RAJEEVAN  R,Secondary School,31/03/2026,"MUTHUKULAM NORTH CHEPPAD PO ALAPPUZHA DISTT KERALA ,690507","0479 ,2470468",principalbuddhaeducationcentre@gmail.com,
930260 ,BUKHARI ENGLISH SCHOOL,MUNNAS KP,Secondary School,31/03/2024,"SA-ADA NAGAR KONDOTTY P.O MALAPPURAM KERALA ,673638","0483 ,2710292",munnaskp@gmail.com,
930634 ,C H MOHAMMED KOYA MEMORIAL SCHOOL,K V BHAT,Senior Secondary,31/03/2022,"HILL TOP SEORAMBAIL KUMBLA KASARGOD DISTT KERALA ,671321","4998 ,245693",kcbhatch@gmail.com,http://www.abc.com
930039 ,C K M N S S SENIOR SECONDARY SCHOOL,Mrs. SHEELA VARGHESE,Senior Secondary,31/03/2023,"R B ROAD, CHALAKUDY P.O THRISSUR DISTT. KERALA ,680307","0480 ,2701690",info@ckmnss.com,http://www.ckmnss.com
930102 ,C SYED MOHAMMED HAJI MEMORIAL CENTRAL SCHOOL,M DINESH BABU,Senior Secondary,31/03/2023,"EDESSERY P.O THALIKULAM THRISSUR KERALA ,680569","0487 ,2600007",dineshvadassery@yahoo.com,
930806 ,C.S.I.W.F CENTRAL SCHOOL,PRASANNA RANI C K,Secondary School,31/03/2023,"MEDICAL COLLEGE CAMPUS, KARAKONAM, THIRUVANANTHAPURAM ,695504","0471 ,2250237",Prasana2015@gmail.com,
930119 ,CAMPION SCHOOL,ANNAMMA  TITUS,Senior Secondary,31/03/2025,"CHANGAMPUZHA CROSS ROAD EDAPALLY COCHIN, DISTT ERNAKULAM, KERALA ,682024","0484 ,2347613",campionprincipal@gmail.com,
930900 ,CANADIAN CENTRAL SCHOOL,BABITHA S NELLICKAL,Secondary School,31/03/2022,"KARAKKUNNAM,PUTHUPPADY P.O,MUVATTUPUZHA ,686673","0485 ,2815491",babithasnellickal@gmail.com,http://www.canadianccs.com
930507 ,CARDINAL PADIYARA PUBLIC SCHOOL,ANNA VARGHESE,Senior Secondary,31/03/2025,"MANIMALA PO DISTT KOTTAYAM KERALA ,686543","0482 ,8247374",annslyo@yahoo.in,http://www.takshilaschools.in/
931014 ,CARMAL CENTRAL SCHOOL,GEORGE VARUGHESE,Secondary School,31/03/2026,"PAYYANAMON P.O PATHANAMTHITTA (DIST.) KERALA STATE, PIN:689692 ,689692","0468 ,2243055",vgeorgevp@gmail.com,
931367 ,CARMALGIRI CENTRAL SCHOOL,MRS. SHALI XAVIER,Middle Class,31/03/2024,"CARMALGIRI CENTRAL SCHOOL 11TH MILE BHARATHEEPURAM PO PIN 691312 ,691312",",04752202893",carmalgiricentralschool@gmail.com,www.cgcs.edu.in
930346 ,CARMEL CENTRAL SCHOOL,DR SR LISSY JOHN IRIMPAN,Senior Secondary,31/03/2023,"VALAPPAD DISTT THRISSUR KERALA ,680567","0487 ,2398102",srlissyirimpan@yahoo.com,
930914 ,"CARMEL CMI PUBLIC SCHOOL,",Fr Robins Jacob,Senior Secondary,31/03/2023,"CARMEL HILLS, PULIYANMALA, IDUKKI ,685515","4868 ,270106",robinskj2@gmail.com,http://www.carmelcmischool.org
930206 ,CARMEL CONVENT ENGLISH MEDIUM SCHOOL,MISS SR BINITHA PHILIP,Senior Secondary,31/03/2024,"THADIYOOR KOLABHAGAM PO PALAKUNNU, DISTT PATHANAMTHITTA, KERALA ,689545","0469 ,04692654028",carmelcemstdyr@gmail.com,http://www.carmelschoolthadiyoor.com
931132 ,CARMEL ENGLISH MEDIUM SCHOOL,SUSAMMA  ANTONY,Secondary School,31/03/2022,"THAKAZHY P O KUTTANADU, ALAPPUZHA ,688562","0477 ,2274448",srsusymariacmc@gmail.com,
930193 ,CARMEL PUBLIC SCHOOL,SIJAN PAUL,Senior Secondary,31/03/2024,"VAZHAKULAM MUVATTUPUZHA, DISTT ERNAKULAM KERALA ,686670","0485 ,2261233",sijancmi@gmail.com,
930664 ,CARMEL PUBLIC SCHOOL,MRS. SHEELA PAUL,Senior Secondary,31/03/2024,"CARMEL PUBLIC SCHOOL PALA,PALA P O,KOTTAYAM,KERALA PIN-686575 ,686575","0482 ,04822213511",carmelpublicschoolpala@gmail.com,http://www.carmelpublicschoolpala.com
931047 ,CARMEL RANI PUBLIC SCHOOL,SALY MATHEW,Secondary School,31/03/2026,"VARANIKKAD CHETTUTHODE P.O. KOTTAYAM DIST KERALA - 686508 ,686508","0482 ,8235888",srsalymathew22@gmail.com,
930563 ,CARMEL RESIDENTIAL SCHOOL,SMITHA SUBHASH,Senior Secondary,31/03/2024,"KADALAVILA MELLIKKUNNAM PO KOTARAKKARA KOLLAM DISTT KERALA ,691605","0474 ,2453829",mitamailbox@gmail.com,
930904 ,CARMEL SCHOOL,MISS SR.LISSI  A P,Senior Secondary,31/03/2025,"PEYAD VILAPPLIL GRAMA PANCHAYAT THIRUVNANTHAPURAM ,695573","0471 ,04712287025",carmelschool42440@gmail.com,www.carmelschool.net
930385 ,CARMEL SCHOOL,FR Dr.Philips P R,Senior Secondary,31/03/2024,"KALLIPADAM PO SHORNUR DISTT PALAKKAD KERALA ,679122","0466 ,2220002",manjaly_varghese@rediff.com,www.carmelcmischoolshornur.org
931351 ,CARMEL SCHOOL,MISS SR. ROSA P.D.,Secondary School,31/03/2024,"MADAPPALLY P.O. VAKKELPADY JN CHANGANACHERRY.686546 KOTTAYAM ,686546",",04812472316",carmelschool15@gmail.com,www.carmelmadappally.in
