Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
2430128,BHOR ACADEMY,Kabita Majumder,Senior Secondary,31/03/2021,"BHOWALPARA, PO: BAIRATIGURI, DHUPGURI, DISTT JALPAIGURI, WEST BENGAL-735210 ,735210","0 ,9932222888",ajoymoktan@gmail.com,
1530150,BHUBANESWAR MODEL PUBLIC SCHOOL,LIPSITA MOHANTY,Senior Secondary,31/03/2025,"N5/A - 1697, IRC VILLAGE, BHUBANESWAR (ORISSA) ,751015","0674 ,2360827",takshila.bbsr@gmail.com,http://www.takshilaschools.in
1520208,BIJU PATTNAIK ADARSHA VIDYALAYA,MR. GOLAKA BIHARI MISRA,Senior Secondary,31/03/2024,"PALLUR HILLS, GOLANTHARA ,761008",",8917542727",principalbpav@gmail.com,
2430006,BIKASH BHARATI BLOOMS DAY SCHOOL,LOKESH CHANDRA DEY,Secondary School,31/03/2024,"P O GHURHSALBONI JHARGRAM P S JHARGRAM MIDNAPUR DISTT WEST BENGAL ,721507","033 ,205702",LCDBBBDS@gmail.com,
2430164,BINA MOHIT MEMORIAL SCHOOL,MRS. NINA ROY,Senior Secondary,31/03/2022,"VILL & PO : MAHISH BATHAN COOCH BEHAR WEST BENGAL ,736179","3582 ,03582-240649",binamohitmemorialschool@rediffmail.com,http://www.bmmemorialschool.com
2430101,"BIRLA BHARATI,",SUJATA CHATTERJEE,Senior Secondary,31/03/2023,"TARATALLA, SANTOSHPUR NEW ROAD, PO BIDHANGARH, SOUTH 24-PARGANA, KOLKATA, WEST BENGAL. ,700066","033 ,24910540",principal@birlabharati.org,
2430138,BIRLA DIVYA JYOTI,MRS. SAROJINI GURUNG,Senior Secondary,31/03/2023,"ZONE F, UTTORAYON TOWNSHIP, MATIGARA, SILIGURI ,734010","0353 ,03532571061,",info@birladivyajyoti.com,http://www.birladivyajyoti.com
2430001,BIRLA HIGH SCHOOL,MUKTA NAIN,Senior Secondary,31/03/2024,"1 MOIRA STREET CALCUTTA WEST BENGAL ,700017","033 ,22876420",muktanain@gmail.com,www.svmmunger.com
2430282,BISHNUPUR HERITAGE SCHOOL,MR. HARI PRASANNA MISHRA,Secondary School,31/03/2023,"AT-CHOUGAN, P.O.+P.S. -BISHNUPUR, DIST-BANKURA ,722122",",9083265137",bspheritage@gmail.com,www.bhs.org.in
1530177,BLACK DIAMOND PUBLIC SCHOOL,J WARD,Secondary School,31/03/2023,"POST BOX NO-21 BRAJRAJNAGAR ,768216","0664 ,242987",principalbdpsbrjn@gmail.com,http://www.blackdiamond.org.in
2430297,BLOOMING BUDS SCHOOL,MRS. SASWATI DEY,Secondary School,31/03/2024,"BLOOMING BUDS SCHOOL, NATUN PARA, G.T. ROAD, ADISAPTAGRAM, P.O. - MOGRA, DIST- HOOGHLY, PIN- 712148 ,712148",",09163485443",bbsadi2019@gmail.com,bbschools.co.in
1530220,BLOSSOMS SCHOOL,Mrs. Seemita Panda,Secondary School,31/03/2024,"PLOT NO- 5 (GA), BHARATPUR ,751003","0674 ,9937478699",blossoms@blossomsschool.in,http://www.blossomsschool.in
3320081,BNB HIGHER SECONDARY SCHOOL,,Senior Secondary,31/03/2004,"NEORA RAIPUR CHHATTISGARH ,",",",,
1530290,BNNR PUBLIC SCHOOL,DR.  MANOJ KUMAR DWIBEDI,Secondary School,31/03/2022,"AT-NIAL,PO-NIAL,VIA-AUL,DISTT-KENDRAPADA-754219,ODISHA ,754219",",06742420903",bnnrpublicschoolaul@gmail.com,
2430053,BODHICARIYA SR. SECONDARY SCHOOL,Mr. Swarup Bhunia,Senior Secondary,31/03/2025,"MAITREE NAGAR CHAKPACHURIYA P.O. KADAMPUKUR DISTT 24 PARGANAS(N) WEST BENGAL - 700135 ,743510","033 ,29860108","principal@bodhicariya.org,swarupbhunia64@gmil.com",.
2430189,BODHISUKHA SCHOOL,MRS.SRINWANTI DHAR,Senior Secondary,31/03/2022,"KATHOR, BADU, BARASAT ,700128","033 ,033 25263417,",ndbatha@gmail.com,http://www.bds.school
1530159,BRAHMANI PUBLIC SCHOOL,DEBENDRA KUMAR SATAPATHY,Secondary School,31/03/2025,"AT/PO-KHARAGPRASAD VIA-MERAMUNDALI DIST-DHENKANAL PIN-759121 ORISSA ,759121","0673 ,2212505",debendrakumar.satpathy@gmail.com,
3330365,BRAHMAVID THE GLOBAL SCHOOL,MRS. VINITA SHARMA,Middle Class,31/03/2021,"BRAHMAVID THE GLOBAL SCHOOL BAHATOGAON ROAD, TOWARDS MAHADEV GHAT, BHATAGAON ,492001",",07772998877",cbse@brahmavid.com,http://www.brahmavid.com
1530260,BRIDGEWELL GLOBAL SCHOOL,MR. SUVANARAYAN TRIPATHY,Senior Secondary,31/03/2022,"AT/POST SARKANA BALIANTA ,752100",",06742343561",gsemschool2@gmail.com,www.gsem2.org
3330153,BRIGHTON INTERNATIONAL SCHOOL,Jayshree Nair,Senior Secondary,31/03/2020,"NEAR VIDHAN SABHA, ZERO POINT, OFF BALODA BAZAR ROAD, VILLAGE: NARDAHA, PO: GSI ,493111","0771 ,6067670",principal@brightoninternational.in,http://www.brightoninternational.in
3330074,BRILLANT PUBLIC SCHOOL,SHRUTI GUPTA,Senior Secondary,31/03/2022,"MISSION HOSPITAL ROAD BILASPUR CHHATTISGARH ,495001","7752 ,8251822772",directorprincipalbrilliant@gmail.com,
3330408,BRILLIANT PUBLIC SCHOOL,MRS. SANGEETA MISHRA,Secondary School,31/03/2024,"SEEPAT ROAD, BAHATARAI, BILASPUR ,495006",",8251822774",bilaspur.bps@gmail.com,http://www.bpsbilaspur.com/
3330362,BRILLIANT PUBLIC SCHOOL,MRS. SONALI SINGH,Senior Secondary,31/03/2024,"NEAR AZAD CHOWK, NH-49 VILLAGE- BANARI ,495668",",07817296238",bpsjanjgir@gmail.com,http://www.bpsjanjgir.com
3330374,BRILLIANT PUBLIC SCHOOL,DR. SMITA SHUKLA,Secondary School,31/03/2023,"STADIUM ROAD, TULSI NAGAR SQUARE, KORBA ,495678",",07759291199",bpskorba@yahoo.com,http://www.brilliantkorba.com
1530209,BRUNDABAN NAYAK ENGLISH MEDIUM SCHOOL,BIBHU PRASAD MOHANTY,Secondary School,31/03/2023,"TOTA STREET AT:- HINJILICUT PO :- HINJILICUT DIST :- GANJAM ODISHA ,761102","0680 ,2222057",principalbnem@gmail.com,
3330039,BSP SR SECONDARY SCHOOL,Sumita Sarkar,Senior Secondary,31/03/2026,"SEC VII BHILAI NAGAR DISTT DURG CHHATTISGARH ,490006","0788 ,2855144","indiraachari@sail-bhilaisteel.com, iachari59@gmail",
2430114,BURDWAN MODEL SCHOOL,KAUSHIK DAS,Senior Secondary,31/03/2026,"DEWANDIGHI, KATWA ROAD, PO-MIRJAPUR, DIST- BURDWAN-713101 ,713101","0342 ,2623368",bms001.principal@rediffmail.com,
3330043,BURGESS ENGLISH HR SEC SCHOOL,MRS. NISHITA HANSA DAS,Senior Secondary,31/03/2024,"LINK ROAD BILAS PUR CHHATTISGARH ,495001","7752 ,07752428652",besbsp2015@gmail.com,burgessenglish.com
2430016,BURNPUR RIVERSIDE SCHOOL,SUSHIL KUMAR SINHA,Senior Secondary,31/03/2024,"BURNPUR BURDWAN DISTT WEST BENGAL ,713325","0341 ,2241617",brsburnpur@gmail.com,http://www.brsburnpur.com
2430124,BURNPUR RIVERSIDE SCHOOL,CHANDRAKANA MONDAL,Senior Secondary,31/03/2022,"CHITTARANJAN, FATEHPUR, BESIDE CLW DISPENSARY ,713365","9434 ,670364",chandrakana.19@gmail.com,
1530009,BUXI JAGABANDHU ENGLISH MEDIUM SCHOOL,SANDHYA JENA,Senior Secondary,31/03/2024,"M/15 BUXI JAGABANDHU NAGAR, DISTT KHURDA, ORISSA ,751014","0674 ,2310457",sandhyajena.india@gmail.com,http://www.bjemschool.org
1530154,BUXI JAGABANDHU ENGLISH MEDIUM SCHOOL - II,KHYANIKA DAS,Senior Secondary,31/03/2024,"AT/PO : SATYABHAMAPUR VIA : BALAKATHI DIST : KHURDA ,752100","0674 ,9238103190",kash_deva@rediffmail.com,
2430007,CAESAR SCHOOL,DILIP KUMAR SARKAR,Senior Secondary,31/03/2025,"MAL P O MAL JALPAIGURI DISTT WEST BENGAL ,735221","3562 ,256946",dilipsarkar52@gmail.com,
2430218,CAMPION INTERNATIONAL SCHOOL,MRS. TAMALI PODDER,Senior Secondary,31/03/2024,"P.O SALBARI ,734002",",7797967007",puneetsahewala24@gmail.com,www.campionintl.com
3330222,CAMPION SCHOOL RAIPUR,MR. RAVINDRA LAKRA,Senior Secondary,31/03/2026,"VIDHAN SABHA ROAD ,493111","0771 ,09827135656,",lakralakraji@gmail.com,http://www.campionraipur.com
3330209,CAREER POINT WORLD SCHOOL,Dr PRERNA HIRADHAR,Senior Secondary,31/03/2023,"BESIDE RADHA SOAMI SATSANG BEAS, DHEKA-MASTURI ROAD, ,495001","7752 ,414963",pricipal@cpwsbilaspur.com,http://www.cpbilaspur.com
3330196,CAREER PUBLIC SCHOOL,RATNA DUTTA,Senior Secondary,31/03/2022,"BEHIND AMBEDKAR BHAWAN, MUDAPAR BAZAR ,495677","7759 ,249351",ratnaduttab4U@gmail.com,http://www.careerpublicschool.com
3330144,CARMEL CONVENT SCHOOL,SR RINI,Senior Secondary,31/03/2026,"BAGBAHARA P.O. MAHASUMUND DIST CHATTISGARH ,493449","7707 ,242817",rinictc@gmail.com,
3330425,CARMEL ENGLISH MEDIUM SCHOOL,MR. FR AROCKI EDWIN,Secondary School,31/03/2024,"VILLAGE CHINDAULI, POST BAWANKERA ,493551",",09399742939",carmelschoolmahasamund@gmail.com,www.carmelschoolmahasamund.com
1530113,CARMEL ENGLISH SCHOOL,Korumelli Raju,Senior Secondary,31/03/2022,"PO: BADATOTA, JATNI DIST : KHURDA ,752050","0674 ,2492206",principal@carmel-khordha.com,
3330061,CARMEL PRIMARY SCHOOL ENG MEDIUM,ANICE M C,Senior Secondary,31/03/2023,"AMBIKAPUR NAMANKALA DISTT SURGUJA CHHATTISGARH ,497001","0777 ,223117",srjeevacmc@gmail.com,
1530160,CEMENT NAGAR ENGLISH MEDIUM SCHOOL,SANATAN MAHAPATRA,Secondary School,31/03/2025,"AT :CEMENT NAGAR, P.O.BARDOL, DIST.BARGARH ,768038","6646 ,246405",sanatanmahapatra1@gmail.com,
2430051,CENTRAL MODEL SCHOOL,Mrs. Krishna Majumdar,Senior Secondary,31/03/2023,"23 RIVER SIDE ROAD BARRACKPURE 24 PARGANAS (NTH) WEST BENGAL ,743101","033 ,25935121",principal.cmsb@gmail.com,
1590001,CENTRAL SCHOOL FOR TIBETANS,D V ARJUNE,Secondary School,31/03/2025,"P O CHANDRAGIRI GANJAM DISTT, ORISSA ,761017","6817 ,9778311911",dvarjune@gmail.com,http://www.kv2kota.org
2490001,CENTRAL SCHOOL FOR TIBETANS,R N TIWARI,Senior Secondary,31/03/2023,"BHANU SARANI DARJEELING WEST BENGAL ,734101","0354 ,2259686",tiwarirn58@gmail.com,
2490002,CENTRAL SCHOOL FOR TIBETANS,KELSANG DAWA,Senior Secondary,31/03/2022,"P O TOPKHANA, 11TH MILE, KALIMPONG DISTT. DARJEELING WEST BENGAL ,734316","3552 ,255428",cstkalimpong@gmail.com,http://www.kvranikhet.com
2490003,CENTRAL SCHOOL FOR TIBETANS,SARIN KAZI,Secondary School,31/03/2024,"P O SONADA DARJEELING DISTT WEST BENGAL ,734219","0354 ,2466252",sarinkazi75@gmail.com,
1530243,CENTURION PUBLIC SCHOOL,MRS. BASUNDHARA KARMAKAR,Senior Secondary,31/03/2023,"IDCO INDUSTRIAL AREA, PITAMAHAL ,765002","6856 ,06856235002",centurionpublicschool@gmail.com,cutm.ac.in/cpsrayagada
1530139,CENTURION PUBLIC SCHOOL,NALLA KALAPOORNA,Senior Secondary,31/03/2025,"AT - ALLURI NAGAR PO - R. SITAPUR, VIA UPPALADA PARALAKHEMUNDI, DISTT GAJPATI, ORISSA-761211 ,761211","6815 ,224850",principalcpstown@cutm.ac.in,http://jitm.org/cpschool
1530251,"CENTURION PUBLIC SCHOOL, BOLANGIR",MRS. MEENA KUMARI SAHU,Senior Secondary,31/03/2023,"RAJIB NAGAR,IDCO LAND, BEHIND BSNL OFFICE, BOLANGIR ,767001",",06652235641",cpsblgr@gmail.com,cpsblgr.cutm.ac.in
3330132,"CENTURY CEMENT SENIOR SECONDARY SCHOOL,",MRS. NEERJA PIYUSH TIWARI,Senior Secondary,31/03/2025,"P.O.- BAIKUNTH, TEHSIL-TILDA, DISTT. RAIPUR-493116, CHHATISGARH ,493116","7721 ,07721261794",cchssbkt@gmail.com,centurycementeducationalsociety.com
2430121,CHAKDAHA MODEL SCHOOL,SABITA DAS SHARMA,Senior Secondary,31/03/2025,"LALPUR VIVEKANANDA PALLY MORE, PO CHAKDAHA. DISTT NADIA CHAKDAHA NADIA KALYANI ,741222","0347 ,246900",cms71095@gmail.com,http://www.xyz.com
2430245,CHANDA SOUTH END MODEL SCHOOL,MRS. RITA CHATTERJEE,Secondary School,31/03/2026,"NH2 CHANDA,P.O. KALIPAHARI,P.S.-JAMURIA, DIST-BURDWAN(W.B)PIN-713339 ,713339",",9434359090",southend23j@gmail.com,http://www.csemsschoolasansol.com
1530208,CHANDRA SEKHAR ACADEMY,AMITA PATTNAIK,Senior Secondary,31/03/2025,"AT-CHANDRASEKHAR SQUARE,PURI KONARK MARINE DRIVE ROAD,BALIGHAI,PURI-752002 ,752002","6752 ,246543",amittapattnaik@gmail.com,
3330409,CHANDRAHASINI VIDYAPEETH,MR. NARENDER SINGH PUNIA,Secondary School,31/03/2024,"VILLAGE MIROUNI, VIA CHANDRAPUR ,495692",",7647097400",CHANDRAHASINIVIDYAPEETH@GMAIL.COM,CHANDRAHASINIVIDYAPEETH.ORG
1530233,CHANDRASEKHAR ENGLISH MEDIUM SCHOOL,MRS. NEHA JHAJHARIA,Secondary School,31/03/2025,"AT-RAMLA,PO-CHAMPUA ,758041","6767 ,06767211256",cemschampua@gmail.com,www.cemschool.org
3330391,CHANDRODAY PUBLIC SCHOOL,MR. NAVIN KUMAR,Secondary School,31/03/2023,"BAGBAHARA ROAD,MAHASAMUND, DISTT:- MAHASAMUND,CHHATTISGARH ,PIN:- 493445 ,493445",",07723222107",cpsmahasamund@gmail.com,www.chandrodaymsmd.org
3330174,CHAVARA HIGHER SECONDARY SCHOOL,SR SHEEBA ANN,Senior Secondary,31/03/2025,"KONDAGAON, DIST BASTAR, CHHATTISGARH ,494226","7786 ,242461",school.chavara@gmail.com,
3330087,CHHATTISHGARH PUBILC SHCOOL,Rakesh Chaturvedi,Senior Secondary,31/03/2023,"37,SARVODAYA COLONY,HEERA PUR,RAIPUR, CHHATTISGARH ,492099","0771 ,6531904",rakeshchaturvedi150@gmail.com,
1530053,CHILKARANI ENGLISH MEDIUM SCHOOL,MR. BINAYAK MAHAPATRA,Secondary School,31/03/2024,"BALUGAON KHURDA ORISSA ,752031","6756 ,9938448360",cremsbalugaon@gmail.com,http://www.chilkaranienglishmediumschool.com
1530019,CHINMAYA VIDYALAYA,V INDIRA RAO,Senior Secondary,31/03/2025,"P O THERUBALLI DISTT RAYAGADA ORISSA ,765018","6856 ,230143",indira_v09@rediffmail.com,
1530314,CHINMAYA VIDYALAYA,MR. BINAYA KUMAR NAYAK,Secondary School,31/03/2024,"AT-SUNAMUNDA PO-SUGUDA PS-DEOGARH ,768108",",06641226566",cvdeogarh@gmail.com,www.chinmayavidyalayadebgarh.in.net
2430222,CHITTARANJAN ENGLISH MEDIUM SCHOOL,Mr.SHYAMAL KUMAR GOPE,Secondary School,31/03/2025,"C.R PALLY,GANGARAMPUR, ,733124",",03521255003",chittaranjanemschool@gmail.com,http://www.chittaranjanemschool.org
2430244,CHOPRAJHAR GREEN VALLEY ACADEMY,MRS. BARNALI GANGULY,Senior Secondary,31/03/2024,"P.O- DIMRULLA,P.S- ISLAMPUR, DIST- UTTAR DINAJPUR (WB) PIN-733202 ,733202",",03526255710",greenvalleyisp@gmail.com,http://choprajhargva.co.in
1530280,COHEN INTERNATIONAL SCHOOL,MR. JAG JEEVAN RAM DADA DASH,Senior Secondary,31/03/2023,"PLOT NO.111(P)&112(P), HARIDAMADA,(ADJACENT TO IIT-BHUBANESWAR) ,752050",",9777706447",info@coheninternationalschool.com,http://www.coheninternationalschool.com
3330102,COLONEL'S ACADEMY OF RADIANT EDUCATION,Nitin Masih,Senior Secondary,31/03/2023,"VILL-MANGLA, P.O.-MANGLA ,495001","7752 ,653194",careschool@gmail.com,
3330367,COLUMBIA GLOBAL SCHOOL,MR. IVAN SMITH,Senior Secondary,31/03/2024,"VILLAGE TEKARI, NEAR VIDHAN SABHA, RAIPUR (C.G.) ,493111",",8982666777",info@columbiaglobalschool.com,http://www.columbiaglobalschool.com
2430199,CORNERSTONE SCHOOL,MRS. MENI NARJINARY,Secondary School,31/03/2025,"VILL. & P.O. PURBA SATALI, DIST. JALPAIGURI, WEST BENGAL, PIN. 735214 ,735214","3566 ,200123,",csschool025@gmail.com,
2430060,D A V MODEL SCHOOL,N K GAUTAM,Senior Secondary,31/03/2017,"I I T CAMPUS KHARAGPUR WEST BENGAL ,721302","3222 ,277102",principal.iitdav@gmail.com,
2430009,D A V MODEL SCHOOL,PAPIYA MUKHERJEE,Senior Secondary,31/03/2024,"J N SENGUPTA ROAD DURGAPUR DISTT BURDWAN WEST BENGAL ,713205","0343 ,2563500",papiya_m@rediffmail.com,
1530017,D A V MODEL SENIOR SECONDARY SCHOOL,RABINDRA NARAYAN PANIGRAHI,Senior Secondary,31/03/2023,"JEYPORE KORAPUT DISTT ORISSA ,764001","0685 ,241137",rabindranarayan2@rediffmail.com,
2430074,D A V PUBLIC SCHOOL,PARESH CHANDRA DAS,Senior Secondary,31/03/2026,"DAAK BUNGLOW ROAD MIDNAPORE WEST BENGAL ,721101","3222 ,263712",pcdas37@gmail.com,
2430088,D A V PUBLIC SCHOOL,Nitish Kumar Mohanta,Senior Secondary,31/03/2022,"KANYAPUR ASANSOL BURDWAN WEST BENGAL ,713304","0341 ,2257755",dav.asnl@gmail.com,
2430029,D A V PUBLIC SCHOOL,BIRAGINI BOHIDAR,Senior Secondary,31/03/2023,"HINDUSTAN CABLES LTD. RUPNARAINPUR DISTT. BURDWAN WEST BENGAL ,713335","0341 ,2532810",biragini.bohidar@gmail.com,http://www.davrnp.com/
3330017,D A V PUBLIC SCHOOL,RATNA KHANNA,Senior Secondary,31/03/2025,"BISHRAMPUR (SECL) DISTT. SURGUJA CHHATTISGARH ,497226","7775 ,265378",principalbspr@hotmail.com,
3330015,D A V PUBLIC SCHOOL,MRS. MANISHA AGRAWAL,Senior Secondary,31/03/2025,"GEVRA PROJECT ( SECL ) DISTT. KORBA CHHATTISGARH ,495452","7815 ,07815275194",davps.gevra@rediffmail.com,www.davgevra.com
3330014,D A V PUBLIC SCHOOL,G  V  RAJSHEKHAR RAO,Senior Secondary,31/03/2023,"VASANT VIHAR SECL SEEPAT ROAD BILASPUR CHHATTISGARH ,495006","7752 ,240262",rajshekharrao@yahoo.co.in,
3330028,D A V PUBLIC SCHOOL,PRASHANT KUMAR,Senior Secondary,31/03/2025,"AMDINAGAR HUDCO BHILAI DISTT DURG CHHATTISGARH ,490006","0788 ,2241802",davps.bhilai@rediffmail.com,
1530058,D A V PUBLIC SCHOOL,DEEP GAMBHIR,Senior Secondary,31/03/2026,"SADANANDA VIHAR GOSANINUAGAON BERHAMPUR, DISTT GANJAM ORISSA ,760003","0680 ,2223631",principal@davberhampur.org,www.davberhampur.org
3330008,D A V PUBLIC SCHOOL,KAMAL VIG,Senior Secondary,31/03/2025,"A C C JAMUL DURG DISTT CHHATTISGARH ,490024","0788 ,2286877",vigkamal70@gmail.com,
1530047,D A V PUBLIC SCHOOL,LOKANATH PRADHAN,Senior Secondary,31/03/2024,"NEAR BASANTI COLONY ROURKELA DISTT. SUNDERGARH ORISSA ,769012","0661 ,2420047",dav_rourkela12@rediffmail.com,
1530006,D A V PUBLIC SCHOOL,IPSITA DAS,Senior Secondary,31/03/2022,"UNIT 8 D A V BHAWAN BHUBANESHWAR, DISTT KHURDA, ORISSA ,751012","0674 ,2391328",dasipsita67@gmail.com,http://www.davunit8.org
1530033,D A V PUBLIC SCHOOL,SANGEETA PATNAIK,Secondary School,31/03/2025,"WATER WORKS ROAD,PURI ORISSA ,752002","6752 ,222208",itu.dav@gmail.com,
1530030,D A V PUBLIC SCHOOL,ANUPAMA NATH,Senior Secondary,31/03/2024,"AT &P.O BANDHEBAHAL VIA BELPAHAR DISTT JHARSUGUDA ORISSA ,768211","6645 ,233235",anupama1960@gmail.com,
1530020,D A V PUBLIC SCHOOL,SANTANU KUMAR DAS,Senior Secondary,31/03/2024,"PARABDEEP PHASPHETS LTD PPL TOWNSHIP, PARADEEP DISTT JATSINGHPUR, ORISSA ,754145","6722 ,229623",santanukumardas40@gmail.com,
3330037,D A V PUBLIC SCHOOL,Mollika Mukherjee,Senior Secondary,31/03/2026,"SECL BARTUNGA CHIRIMIRI DISTT KOREA CHHATTISGARH ,497449","7771 ,266851",mollika.mukherjee@gmail.com,NA
2430089,D A V SCHOOL,TAPOSHI PAL BANIK,Senior Secondary,31/03/2022,"JOGIVITTA MAHANANDER BARRAGE FULBARI JALPAIGURI WEST BENGAL ,734015","91 ,8101913102",taposhibanik@gmail.com,
3330055,D D M PUBLIC SCHOOL,SANJAY GUPTA,Senior Secondary,31/03/2022,"BEHIND INDIRA STADIUM T P NAGAR KORBA CHHATTISGARH ,495677","7759 ,291142",principal@ddmgroup.org,ddmgroup.in
3330109,D.A.V PUBLIC SCHOOL SECL KORBA,HARISH KANT PATHAK,Senior Secondary,31/03/2024,"JRC COMPLEX , SECL KORBA, DISTT KORBA, CHHATTISGARH ,495679","7759 ,249222",harish_pathak17@yahoo.com,
1530029,"D.A.V PUBLIC SCHOOL,NTPC,DEEPSHIKHA,KANIHA",MR. LAXMI KANTA DEBTA,Senior Secondary,31/03/2025,"NTPC, DEEPSHIKHA, KANIHA DIST- ANGUL ORISSA-759147 ,759147","0676 ,06760243713",davntpc2016@gmail.com,www.davntpckaniha.in
1530140,D.A.V. PUBLIC SCHOOL,TRILOCHAN SATAPATHY,Secondary School,31/03/2023,"PARK LINE DAYANANDA MARG,PO/DIST:-KEONJHAR ,758001","6766 ,253641",davps.kjr@gmail.com,
1530176,D.A.V. PUBLIC SCHOOL,SOUBHAGYA LAXMI MOHANTY,Secondary School,31/03/2026,"PLOT NO-3679,GARAGE CHHACK,PURI ROAD,BHUBANESWAR-751002,POST-OLDTOWN,P.S-LINGARAJ,DIST-KHURDA,ORISSA. ,751002","91 ,9861624466",slmohanty49@gmail.com,
3330136,D.A.V. PUBLIC SCHOOL,MR. PANKAJ BHARATI,Senior Secondary,31/03/2026,"S.E.C.L.JHILIMILI, PANDAVPARA, BAIKUNTHPUR, DIST.KORIYA, C.G ,497331","7836 ,0674251300",davjml888@gmail.com,www.davpandavpara.in
1530121,D.A.V. PUBLIC SCHOOL,BIPIN KUMAR SAHOO,Senior Secondary,31/03/2024,"KALINGA NAGAR, BHUBANESWAR, DISTT KHURDA, ORISSA ,751003","0674 ,2386185",sahoobk8@gmail.com,
3330220,D.A.V. PUBLIC SCHOOL BACHELI,MR. POSHAN LAL VERMA,Secondary School,31/03/2020,"B.I.O.M. BACHELI COMPLEX ,494553","7857 ,7587131620",davpsbacheli@gmail.com,http://www.davpsbacheli.in
2430137,"D.A.V. PUBLIC SCHOOL,",KUNTAL KANTI MUKHOPADHYAY,Secondary School,31/03/2026,"P.O.:-HETAMPUR RAJBATI, P.S.:-DUBRAJPUR, DIST:-BIRBHUM,731124 ,731124","0 ,9434042756",kuntalmukhopadhyay1964@gmail.com,
3330018,D.A.V.PUBLIC SCHOOL,MANISHA AGRAWAL,Senior Secondary,31/03/2023,"SECL P.O. KUSMUNDA KORBA DISTT: BILASPUR CHHATTISGARH ,495454","7815 ,271329",Manisha29101964@gmail.com,http://www.dav.cmc.org
1530245,DADHICHI PUBLIC SCHOOL,MR. DEBENDRANATHBHATTA,Secondary School,31/03/2025,"VIDYA-VIHAR, SUNDARGRAM ,754002","0671 ,06712856071",principaldps2005@gmail.com,dadhichipublicschool.com
3330111,DAFFODILS ENGLISH SCHOOL,MRS. ASHA VIG,Senior Secondary,31/03/2026,"HOUSING BOARD COLONY,KOTA, RAIPUR DISTT, CHHATTISGARH ,492010","0771 ,07716499274",asha.vig@gmail.com,http://www.daffodilsenglishschool.in
1530001,DALMIA VIDYA MANDIR,SONIA MISHRA,Senior Secondary,31/03/2024,"PO RAJGANGPUR SUNDARGARH DISTT ORISSA ,770017","6624 ,220321",dvmprincipal@ocl.in,www.dvmrajgangpur.edu.in
2430156,DARJEELING PUBLIC SCHOOL,Shreya Mitra Biswas,Senior Secondary,31/03/2024,"P.O.- SATELLITE TOWNSHIP, FULBARI (DEBGRAM ), DISTT.- JALPAIGURI, PIN - 734435 ,734435","0353 ,2568457",schooldarjeelingpublic@gmail.com,
1530281,DARSHAN ACADEMY SUNDARGARH,MR. PADMANAV DHAL,Secondary School,31/03/2022,"PRADHANPAT,MAHULPALI PIN:770002 ,770002",",06622273914",principal.sundargarh@darshanacademy.org,http://www.sundargarh.darshanacademy.org
3330145,"DASHMESH PUBLIC SCHOOL, MG ROAD AMBIKAPUR",Arti shrivastava,Senior Secondary,31/03/2026,"DASHMESH PUBLIC SCHOOL MANENDRAGARH ROAD PATPARIA AMBIKAPUR SURGUJA CHATTISGARH- 497001 ,497001","7774 ,230046",shrivastavaarti8974@gmail.com,
3330353,DAV ISPAT PUBLIC SCHOOL,MRS. PRIYANKA SHUKLA,Senior Secondary,31/03/2024,"NEAR AYYAPPA TEMPLE, SECTOR-2, BHILAI DIST-DURG (CG) ,490001",",07882222963",davispatsec2@gmail.com,http://www.davipsbhilai.com
3330129,"DAV ISPAT PUBLIC SCHOOL, NANDINI",DR. BHOLA PRASAD SAHU,Senior Secondary,31/03/2025,"NANDINI TOWNSHIP, NANDINI MINES AREA, DURG. ,490036","7821 ,07821257250",davps.nandini@gmail.com,www.davispatnandini.org
3330006,"DAV ISPAT SENIOR SECONDARY PUBLIC SCHOOL,",CHANDRA MOHAN PANDEY,Senior Secondary,31/03/2020,"RAJHARA MINES DIST BALOD, CHHATTISGARH ,491228","0774 ,8285109",davispatrm@gmail.com,
2430292,"DAV MODEL SCHOOL, KSTP, ASANSOL",MR. AMIT KUMAR DAS,Secondary School,31/03/2024,"DR. B.C. ROY ROAD, KSTP, ASANSOL ,713305",",9733370996",davmodelasansol02@gmail.com,http://davmodelasansol.com/
3330322,DAV MUKHYAMANTRI PUBLIC SCHOOL,DR  RAJ REKHA SHUKLA,Senior Secondary,31/03/2025,"JANJARA, BLOCK & POST- KATGHA, CHHATTISGARH ,494228","0747 ,0792243",rajrekha.shukla@rediffmail.com,
3330315,DAV MUKHYAMANTRI PUBLIC SCHOOL,SANTOSH KUMAR PRADHAN,Senior Secondary,31/03/2025,"JABANGA EDU CITY, POST, DANTEWADA, CHHATTISGARH ,494441",",9406093746",santosh.pradhan@yahoo.com,
3330341,DAV MUKHYAMANTRI PUBLIC SCHOOL,RAKESH SAHU,Senior Secondary,31/03/2024,"CHHINDWARA, BLOCK, DARBHA, DISTT. BASTAR, CHHATTISGARH ,495001","0785 ,230086",davmmpsgumadpal@gmail.com,
3330331,DAV MUKHYAMANTRI PUBLIC SCHOOL,Ashok Kumar Yadav,Senior Secondary,31/03/2024,"JANDI, BLOCK- BHAIYATHAN, DISTT. SURAJPUR, CHHATTISGARH ,497101","7775 ,9131915106",yadavashokkumar064@gmail.com,
