Affiliation Number,Name,Head/Principal Name,Status,Affiliated unto,Address,Phone no.,Email,Website
2730500,DECENT PUBLIC SCHOOL,renu gupta,Senior Secondary,31/03/2024,"H 34 SECT 3 ROHINI DELHI ,110085","011 ,27511089",decentpublicschool@gmail.com,
2730787,DEEP MODERN PUBLIC SCHOOL,Mrs.KAVITA RANI,Secondary School,31/03/2025,"PLOT NO. 67, VILLAGE KIRARI SULEMAN NAGAR, ,110041",",9212526773",deepmodern1412164@gmail.com,
2730392,DEEPANSHU PUBLIC SCHOOL,Anil Kumar,Senior Secondary,31/03/2022,"KAMERDIN NAGAR NANGLOI DELHI ,110041","011 ,25941630",yanil86@ymail.com,
2730297,DELHI CITY SCHOOL,MOHIT SHARMA,Senior Secondary,31/03/2022,"POCKET C-8, SECTOR-8, ROHINI, DELHI-110085 ,110085","011 ,64726418",info@rajarammohanroyschool.com,
2730770,DELHI HERITAGE SCHOOL,MRS. VIBHA GUPTA,Senior Secondary,31/03/2022,"G-111,112 RAJIV NAGAR, MAIN KANJHAWALA ROAD, OPP. SEC-22, ROHINI ,110085","011 ,09667003235",delhiheritageschool@gmail.com,
2730578,DELHI INTERNATIONAL PUBLIC SCHOOL,MADHU KANSAL,Senior Secondary,31/03/2021,"SECTOR-9 ROHINI ,110085","011 ,27864050",madhukansal@yahoo.com,http://dipsrohini.co.in
2730595,DELHI INTERNATIONAL SCHOOL, Kusum lata,Secondary School,31/03/2022,"MAIN LONI ROAD JAWAHAR NAGAR, JOHRIPUR , WEST DELHI ,110007","011 ,8459103400",diss.jn@gmail.com,
2730773,DELHI INTERNATIONAL SCHOOL,MRS. PRIYANKA  BARARA,Senior Secondary,31/03/2022,"POCKET B 5 SECTOR 3 ROHINI ,110085",",011-27521015,",principal.rohini@dis.ac.in,http://www.dis.ac.in/rohini
2750173,DELHI POLICE PUBLIC SCHOOL,TARUNIMA ROY,Senior Secondary,31/03/2020,"NEW POLICE LINES, KINGSWAY CAMP, DELHI- 110 009 ,","011 ,27418517",roy.tarunima@rediffmail.com,
2730303,DELHI PUBLIC SCHOOL,VIBHA SINGH,Senior Secondary,31/03/2026,"SECTOR 24 PHASE III ROHINI NEW DELHI ,110085","011 ,27055742",principal@dpsrohini.com,http://www.dpsrohini.com
2778002,DELHI UNITED CHRISTIAN SR SEC SCHOOL,DARWIN PERSHAD,Senior Secondary,31/03/2025,"17 RAJ NIWAS MARG DELHI ,110054","011 ,23967401",nibeditapershad@gmail.com,
2730777,DEVENDRA PUBLIC SCHOOL,MRS. ADITYA SHARMA,Secondary School,31/03/2025,"Z-105, NARAYAN VIHAR, PREM NAGAR-II, KIRARI SULEMAN NAGAR ,110086","011 ,7428295673",devendrapublicschool@yahoo.com,devendrapublicschool.in
2770007,DHANPATMAL VIRMANI SR SEC SCHOOL,DHARAM BIR SINGH,Senior Secondary,31/03/2020,"ROOP NAGAR DELHI ,110007","011 ,23840224",dmvsssroopnagar1207139@gmail.com,
2730553,DHARAMDEEP PUBLIC SCHOOL,SUMAN RATHI,Secondary School,31/03/2025,"J-BLOCK, ADHAYAPAK NAGAR, NAZAFGARH ROAD NANGLOI, DELHI ,110041","011 ,25945989",dharamdeepsecpublic@yahoo.com,
2730221,DIVINE HAPPY SCHOOL,NEELAM BHAIRO,Senior Secondary,31/03/2023,"A-2 PASCHIM VIHAR, DISTT WEST DELHI, NEW DELHI ,110063","011 ,25265200",neelam.bhairo1@gmail.com,
2730132,DOON PUBLIC SCHOOL,AANIEETAA VAISSNAVA,Senior Secondary,31/03/2024,"B-2 PASCHIM VIHAR NEW DELHI ,110063","011 ,25268686",aanieetaa.vaissnava@gmail.com,
2772013,DR ZAKIR HUSAIN MEMIAL SR SEC SCH,DR MOHD MAROOF KHAN,Senior Secondary,31/03/2024,"JAFARABAD DELHI ,110053","011 ,22198465",schoolmmk@gmail.com,alokbhartischool@yahoo.co
2730269,DR.S.R.S MISSION SCHOOL,JYOTI KAPOOR,Senior Secondary,31/03/2025,"B-1 JANAK PURI NEW DELHI ,110058","011 ,41570769",info@srsmissionschool.com,
2776004,DTEA SR SEC SCHOOL,RAJI KAMALASANAN,Senior Secondary,31/03/2022,"B-1 BLOCK JANAKPURI NEW DELHI ,110058","011 ,25506487",rajikamalasanan@gmail.com,
2730822,EDUCATION POINT CONVENT SCHOOL,MR. VIPUL TYAGI,Secondary School,31/03/2022,"PLOT NO 3-4 VIKAS NAGAR SOM BAZAR ROAD NEW DELHI 110059 ,110059",",9891582025",epcschool.3@yahoo.com,http://www.xyz.com
2730845,ELITE INTERNATIONAL SCHOOL,MR. NAVIN KUMAR,Secondary School,31/03/2024,"2ND PUSTA SONIA VIHAR, NEW DELHI - 110094 ,110094",",9871725573",vasuvats1969@gmail.com,http://eliteinternationalschool.org/
2730673,FAIR CHILD PUBLIC SCHOOL,MRS. HIMANI GARG,Senior Secondary,31/03/2024,"B-3/365, 33 FOOTA ROAD, HARSH VIHAR, SHAHDARA ,110093","011 ,08510008061",fairchildpublicschool@rediffmail.com,http://www.fairchildpublicschool.in
2730054,FAITH ACADEMY,M KANNAN,Senior Secondary,31/03/2024,"JOHN L, DORSEY ROAD, PRASAD NAGAR NEW DELHI ,110005","0 ,25715784",mkanm2002@yahoo.co.in,
2778061,FATEHPURI MUSLIM SR SEC SCHOOL,FAIYAZ MEER KHAN,Senior Secondary,31/03/2021,"FATEHPURI DELHI ,110006","011 ,23951853",,
2788028,FRANCIS GIRLS SR SEC SCHOOL,SARITA MILLER,Senior Secondary,31/03/2025,"DARYA GANJ NEW DELHI ,110002","011 ,23271746",Saritamiller70@gmail.com,
2730267,G D GOENKA PUBLIC SCHOOL,GURVINDER SOHI,Senior Secondary,31/03/2023,"A-2 PASCHIM VIHAR, DISTT WEST DELHI, NEW DELHI ,110063","011 ,25271515",PRINCIPAL@GDGOENKAPASCHIMVIHAR.COM,http://www.prashantigurukulam.org
2730558,G D GOENKA PUBLIC SCHOOL,RAGINI KAUL,Senior Secondary,31/03/2022,"POCKET-4 SEC. -9, BEHIND MAYUR APPRT. ROHINI, DELHI ,110085","011 ,27861383",principal@gdgoenkarohini.edu.in,www.stpetershnkd.ac.in
2778046,G D SONI D A V SR SEC SCHOOL,Ashu Wadhwa,Senior Secondary,31/03/2018,"PUSA ROAD NEW DELHI ,110005","011 ,27550301",ashusrijan05@gmail.com,
2730809,G R INTERNATIONAL SCHOOL,MRS. HEMA CHAUHAN,Senior Secondary,31/03/2024,"154/423, POOTH KHURD, NEW DELHI - 110039 ,110039",",9654249284",grdirector.9@gmail.com,www.grinternationalschool.com
2730580,G.D. GOENKA PUBLIC SCHOOL,Ritu Pathak,Senior Secondary,31/03/2024,"PLOT NO.3, POCKET-7, SECTOR-22, ROHINI, DELHI ,110085","011 ,27582410",hritu.pathak@gmail.com,http://www.gdgoenka-rohini.com
2730640,G.R.M. PUBLIC SCHOOL,Sunita,Senior Secondary,31/03/2025,"RANHOLA, AKASH VIHAR, NANGLOI NAJAFGARH ROAD, DELHI - 41 ,110041",",9818818775",nkmahajanca@yahoo.co.in,
2730296,GANGA INTERNATIONAL SCHOOL,MISS CHARU KAPOOR,Senior Secondary,31/03/2025,"VILLAGE HIRAN KUDNA ROHTAK ROAD DELHI ,110041","011 ,01128351123",gangainternationalschool@gmail.com,www.gangainternationalschool.com
2730476,GANGA INTERNATIONAL SCHOOL,BIJAY KUMAR YADAV,Senior Secondary,31/03/2023,"SAWDA GHEVRA NIZAMPUR ROAD NEW DELHI ,110081","011 ,25953469",drbkyadav@gmail.com,
2730724,GD GOENKA PUBLIC SCHOOL MODEL TOWN,RIMA C AILAWADI,Senior Secondary,31/03/2022,"3A,INSTITUTIONAL AREA,MODEL TOWN ,110009","011 ,27246001",principal@gdgoenkamodeltown.com,http://www.gdgoenkamodeltown.com
2730078,GEETA BAL BHARATI SR SEC SCHOOL,SAVITA KHURANA,Senior Secondary,31/03/2024,"SHANKAR NAGAR NEAR RAJGARH COLONY, DISTT EAST DELHI, DELHI ,110031","011 ,22092543",SAVITAKHURANA_GBB@YAHOO.COM,
2776007,GEETA SR SEC SCHOOL NO-2,SURENDRA PAL,Senior Secondary,31/03/2021,"J J COLONY SULTANPURI DELHI ,110041","011 ,25471458",SURENDRA.PAL.SHARMA.59@GMAIL.COM,
2730190,GITARATTAN JINDAL PUBLIC SCHOOL,ANITA JINDAL,Senior Secondary,31/03/2025,"D BLOCK SECTOR VII ROHINI DELHI ,110085","011 ,27057722",anita.grjps@gmail.com,
2730679,GLORIOUS PUBLIC SCHOOL,UNMUKTA AGGARWAL,Senior Secondary,31/03/2022,"SEC -9 NEW DELHI 110085 ,110085","011 ,9278833200",unmuktaaggarwal@yahoo.com,
2778004,GOBIND RAM GURUKUL SR SEC SCHOOL,DHANWANTI ARYA,Senior Secondary,31/03/2018,"RAM BAGH OLD ROHTAK ROAD DELHI ,110007","011 ,25582759",dhanwantiarya@gmail.com,
2730479,GOLD FIELD PUBLIC SCHOOL,Vijaya Chowdhary,Secondary School,31/03/2022,"WE-2-5 RANE PARK ROAD MOHAN GARDEN DELHI ,110059","011 ,25371215",vijayachowdhary@gmail.com,
2730435,GOOD LUCK PUBLIC SCHOOL,MRS MAMTA KUMARI,Secondary School,31/03/2022,"BEGUMPUR EXTN BARWALA ROAD DELHI ,110041","03592 ,25470924",vikashooda@yahoo.com,
2730129,GOODLEY PUBLIC SCHOOL,REKHA PALIWAL,Senior Secondary,31/03/2024,"BP-BLOCK SHALIMAR BAGH DELHI ,110052","011 ,27475585",rekhapaliwal26@g.mail.com,www.goodleypublicschool.in
2750147,GOVERNMENT BOY''S SENI SECONDARY SCHOOL,KRISHNA DUTT SHARMA,Senior Secondary,31/03/2024,"VILL. NITHARI, DELHI-110086 ,110086","011 ,69999780",nithari_gbms@yahoo.co.in,
2752126,GOVERNMENT BOY'S SECONDARY SCHOOL,SURENDRA SINGH,Secondary School,31/03/2021,"HARSH VIHAR, SUBHASH KANSAL MARG, DELHI-110093 ,110093","011 ,22342165",surendra2721@gmail.com,
2750146,GOVERNMENT BOY'S SECONDARY SCHOOL,KEDAR LAL MEENA,Secondary School,31/03/2021,"E-BLOCK, JAHANGIRPURI, DELHI-110033 ,110033","011 ,27637953",1309257HOS@GMAIL.COM,
2750148,GOVERNMENT BOY'S SECONDARY SCHOOL,DASHRAJ GYANWALI,Secondary School,31/03/2018,"BURARI, DELHI-110084 ,110084","011 ,27612652",dashrajgyanwali@gmail.com,
2750152,GOVERNMENT BOYS SECONDARY SCHOOL,HARI OM MEENA,Secondary School,31/03/2022,"HAIDERPUR, DELHI-110088 ,110088","011 ,27490305",gbsshaiderpur@gmail.com,
2750154,GOVERNMENT BOYS SENI SECONDARY SCHOOL,ISHWAR SINGH VERMA,Senior Secondary,31/03/2023,"SIRASPUR, DELHI-110042 ,110042","011 ,27837889",ISHWAR16464@GMAIL.COM,
2752151,GOVERNMENT BOYS SENI SECONDARY SCHOOL,DHARM VIR SINGH,Senior Secondary,31/03/2021,"NEW JAFRABAD, NEW DELHI -32 ,","011 ,22829332",gbsssnjb@gmail.com,
2750153,GOVERNMENT BOYS SENIOR SECONDARY SCHOOL,RAJESH KUMAR GUPTA,Senior Secondary,31/03/2023,"SHALAMAR VILLAGE, DELHI-110088 ,110088","011 ,27490321",rajeshkgupta1968@gmail.com,
2750141,GOVERNMENT BOYS SR. SECONDARY SCHOOL NO.2,UMESH KUMAR SINGH,Senior Secondary,31/03/2023,"J J COLONY,NO.2, BAWANA, DELHI-110039 ,110039","011 ,27751315",uk_dr59@yahoo.com,
2756157,GOVERNMENT BOYS SR.SECONDARY SCHOOL,Ajay Sharma,Senior Secondary,31/03/2021,"RAJOURI GARDEN (EXTN), NEW DELHI-110027 ,110027","011 ,25412161",1515018z15@gmail.com,
2756159,GOVERNMENT CO-EDUCATION SECONDARY SCHOOL,Ram Kumar Singh Chauhan,Secondary School,31/03/2022,"SARASWATI GARDEN, IB BLOCK, RAMESH NAGAR, NEW DELHI-110015 ,110015","011 ,25194359",rkschauhan15@gmail.com,
2750150,GOVERNMENT CO-EDUCATION SECONDARY SCHOOL,Ghanshyam Yadav,Secondary School,31/03/2021,"HOLAMBI KALAN, C-BLOCK, METRO VIHAR, DELHI-110082 ,110082","011 ,27700309",cblk407@gmail.com,www.cstdalhousie.g
2750149,GOVERNMENT CO-EDUCATION SR. SECONDARY SCHOOL,SANJAY SUBHAS KUMAR,Senior Secondary,31/03/2018,"A-BLOCK, HOLAMBI KALAN, METRO VIHAR, DELHI-110082 ,110082","011 ,27700972",SUBHASKUMARSANJAY@GMAIL.COM,
2768052,GOVERNMENT GIRLS SECONDARY SCHOOL,NEELAM VINAYAK,Secondary School,31/03/2022,"DEPUTY GANJ, DELHI-110006 ,110006","011 ,23535011",dep.dgss@gmail.com,
2760095,GOVERNMENT GIRLS SECONDARY SCHOOL,SEEMA KUMAR,Secondary School,31/03/2024,"BURARI, DELHI-110084 ,110084","011 ,27613374",ggssburari1207117@gmail.com,
2750142,GOVERNMENT GIRLS SECONDARY SCHOOL,HARSH PAHWA,Secondary School,31/03/2023,"HAIDERPUR, DELHI-110085 ,110085","011 ,27498870",harshpahwa.gtb@gmail.com,
2768051,GOVERNMENT GIRLS SECONDARY SCHOOL,LALITA SETHI,Secondary School,31/03/2023,"IDGAH RAOD, NEW DELHI-110055 ,110055","011 ,23619579",ggsschool1208029@gmail.com,
2760094,GOVERNMENT GIRLS SECONDARY SCHOOL,MARY  PRATIBHA KUJUR,Secondary School,31/03/2022,"E-BLOCK, JAHANGIRPURI, DELHI-110033 ,110033","011 ,27638077",prati.kujur@gmail.com,
2760096,GOVERNMENT GIRLS SENIOR SECONDARY SCHOOL,SONIA BHATIA,Senior Secondary,31/03/2023,"VILLAGE NITHARI, DELHI-110086 ,110086","011 ,68888167",soniabhtia70@gmail.com,
2750144,GOVERNMENT GIRLS SR. SEC.SCHOOL,KUSUM DUBEY,Senior Secondary,31/03/2023,"J J COLONY (COLUST), BAWANA, DELHI-110039 ,110039","011 ,9810531513",bawanajjc1310414@gmail.com,
2762094,GOVERNMENT GIRLS SR. SECONDARY SCHOOL,VEENA JAIN,Senior Secondary,31/03/2024,"JAFRABAD EXTN., DELHI-110032 ,110032","011 ,22829332",veenajain410@gmail.com,
2760035,GOVERNMENT SARVODAYA GIRLS SENI SECONDARY SCHOOL (H BLOCK),KUSUM MINA,Senior Secondary,31/03/2024,"PHASE-I, H-BLOCK, ASHOK VIHAR, DISTT NTH WEST DELHI, DELHI-110052 ,110052","011 ,27416588",sk1411026@gmail.com,
2758032,GOVT BOYS  SR SEC SCHOOL,CHANDER PAL SINGH,Senior Secondary,31/03/2022,"ZEENAT MAHAL KAMLA MARKET NEW DELHI ,110002","011 ,23230395",57cpsingh1957@gmail.com,
2750169,GOVT BOYS SEC SCHOOL,KULDIP KUMAR,Secondary School,31/03/2021,"E-BLOCK, KAMLA NAGAR, DELHI ,110007","0111 ,23842260",kuldipcb@gmail.com,
2768055,GOVT BOYS SEC SCHOOL,MR. KISHAN LAL,Senior Secondary,31/03/2021,"MUKUNDPUR VILLAGE, DELHI ,110042","011 ,9868838974",gbmsmukundpur1207236@gmail.com,www.edudel.nic.in
2750171,GOVT BOYS SEC SCHOOL,RAM SINGH,Senior Secondary,31/03/2021,"PRATAP NAGAR, DELHI ,110007","011 ,23693324",gbsss1208232@gmail.com,
2750120,GOVT BOYS SEC SCHOOL,VIPIN BIHARI,Secondary School,31/03/2025,"AZAD PUR VILLAGE DELHI ,110033","011 ,27128333",Gbssapv1309130@gmail.com,
2750166,GOVT BOYS SEC SCHOOL,BRIJ BHUSHAN SINGH,Secondary School,31/03/2022,"NITHARI, DELHI ,110086","011 ,9213527618",BBSINGH1359@GMAIL.COM,
2756047,GOVT BOYS SEC SCHOOL,KUNJI LAL MEENA,Secondary School,31/03/2021,"J J COLONY RAGHUBIR NAGAR NEW DELHI ,110027","011 ,25912966",gbssraghubirnagar1515017@gmail.com,
2752090,GOVT BOYS SEC SCHOOL,KUNWAR PAL,Secondary School,31/03/2020,"MUSTAFABAD DELHI ,110094","011 ,22566777",KPS.150755@gmail.com,
2750170,GOVT BOYS SEC SCHOOL,JATAN KUMAR,Secondary School,31/03/2021,"JAGAT PUR, DELHI ,110084","011 ,27611213",kumarjatan30@gmail.com,
2756080,GOVT BOYS SEC SCHOOL NO-2,RAMJI LAL MEENA,Secondary School,31/03/2022,"D BLOCK JANAKPURI NEW DELHI ,110058","011 ,28521539",school1720008@gmail.com,
2756059,GOVT BOYS SR SEC SCH,KARMBIR,Senior Secondary,31/03/2025,"AMAL VAS JWALAPURI DELHI ,110087","011 ,25272624",karmbir27@gmail.com,
2750025,GOVT BOYS SR SEC SCHOOL,RAJENDER KISHORE,Senior Secondary,31/03/2023,"SULTAN PURI DELHI ,110041","011 ,25961656",gbsss1412005@gmail.com,
2750097,GOVT BOYS SR SEC SCHOOL,SHASHI PRAKASH,Senior Secondary,31/03/2024,"MAGAZINE ROAD DELHI ,110054","011 ,23812634",shashi_prakash1970@yahoo.com,
2750087,GOVT BOYS SR SEC SCHOOL,VIJAY KUMAR GUPTA,Senior Secondary,31/03/2024,"PRASHANT VIHAR DELHI ,110085","011 ,27862745",vijaygupta.1967@gmail.com,
2750085,GOVT BOYS SR SEC SCHOOL,GOPAL KRISHAN GUPTA,Senior Secondary,31/03/2017,"U-BLOCK MANGOL PURI DELHI ,110083","011 ,27918931",gkg101@gmail.com,
2750060,GOVT BOYS SR SEC SCHOOL,BALWAN SINGH DHANKHAR,Senior Secondary,31/03/2025,"S.P.ROAD NANGLOI DELHI ,110041","011 ,25483649",dhankarbalwan@gmail.com,
2750022,GOVT BOYS SR SEC SCHOOL,KULDEEP SINGH,Senior Secondary,31/03/2017,"KARALA DELHI ,110081","011 ,25950398",1413079zone13@gmail.com,
2750023,GOVT BOYS SR SEC SCHOOL,DR NIRANJAN KUMAR,Senior Secondary,31/03/2024,"MUNDKA DELHI ,110041","011 ,28342361",niranjankumar.shahi@gmail.com,
2750019,GOVT BOYS SR SEC SCHOOL,KRISHAN KUMAR SHARMA,Senior Secondary,31/03/2023,"KATEWARA DELHI ,110039","011 ,27741031",KATEWARASCHOOL@REDIFFMAIL.COM,
2750017,GOVT BOYS SR SEC SCHOOL,CHIRANJI LAL THAKKAR,Senior Secondary,31/03/2025,"KHERA KHURD DELHI ,110082","011 ,27844025",thakkar.cl@gmail.com,
2750014,GOVT BOYS SR SEC SCHOOL,BRIHASPATI SHARMA,Senior Secondary,31/03/2024,"POOTH KHURD DELHI ,110039","011 ,27761097",brihaspati_sharma@rediffmail.com,
2750029,GOVT BOYS SR SEC SCHOOL,DR GOKULANAND DEOLAL,Senior Secondary,31/03/2022,"J J COLONY II NANGLOI DELHI ,110041","011 ,25485682",drdeolalgn@gmail.com,
2750104,GOVT BOYS SR SEC SCHOOL,DEEN BANDHU BARMAN,Senior Secondary,31/03/2025,"NITHARI DELHI ,110041","011 ,25479334",gbsssnithari1412092@gmail.com,
2750032,GOVT BOYS SR SEC SCHOOL,DHIRENDER SINGH,Senior Secondary,31/03/2021,"RANI BAGH DELHI ,110034","011 ,27023437",dhirender.singh60@gmail.com,
2750069,GOVT BOYS SR SEC SCHOOL,SHATRUGHAN PRASAD MALI,Senior Secondary,31/03/2023,"B-C BLOCK SULTANPURI DELHI ,110041","011 ,25479702",shatrughanmali998@gmail.com,
2750041,GOVT BOYS SR SEC SCHOOL,VIRENDRA KUMAR DIKSHIT,Senior Secondary,31/03/2023,"SARAI ROHILLA DELHI ,110035","011 ,23646113",gbssssarairohilla23646113@gmail.com,
2756021,GOVT BOYS SR SEC SCHOOL,PARVINDER KUMAR,Senior Secondary,31/03/2022,"TIKRI KALAN DELHI ,110041","011 ,28351070",parvinderkumar01976@gmail.com,
2750043,GOVT BOYS SR SEC SCHOOL,MEGH NATH DANDA,Senior Secondary,31/03/2021,"BHARAT NAGAR DELHI ,110052","011 ,27303197",mndanda09@gmail.com,
2750045,GOVT BOYS SR SEC SCHOOL,Jitendar Kumar,Senior Secondary,31/03/2022,"PHASE-II ASHOK VIHAR DELHI ,110052","011 ,27144668",jitendardoegnctd@gmail.com,
2750046,GOVT BOYS SR SEC SCHOOL,D K KAUSHIK,Senior Secondary,31/03/2016,"D-BLOCK ASHOK VIHAR DELHI ,110052","011 ,27118298",dkkaushik2006@gmail.com,
2750048,GOVT BOYS SR SEC SCHOOL,RAM PAL SINGH,Senior Secondary,31/03/2023,"RANA PRATAP BAGH DELHI ,110007","011 ,27452877",tevatia_rpsingh@yahoo.co.in,
2750068,GOVT BOYS SR SEC SCHOOL,HARVIR SINGH,Senior Secondary,31/03/2021,"K-BLOCK JAHANGIRPURI DELHI ,110033","011 ,27637208",Gbssskjahangirpuri@gmail.com,
2750008,GOVT BOYS SR SEC SCHOOL,DHARAM VIR SINGH BALAYAN,Senior Secondary,31/03/2022,"BAKHTAWARPUR DELHI ,110036","011 ,27202521",HOS1309266@GMAIL.COM,
2750071,GOVT BOYS SR SEC SCHOOL,SURENDER SINGH AHLAVAT,Senior Secondary,31/03/2024,"BADLI DELHI ,110042","011 ,27858452",krishankry@gmail.com,
2750072,GOVT BOYS SR SEC SCHOOL,MANDAN MISHRA,Senior Secondary,31/03/2022,"AVANTIKA ROHINI SEC-I DELHI ,110085","011 ,27512620",1413011zone13@gmail.com,
2750073,GOVT BOYS SR SEC SCHOOL,SUNIL KUMAR DAHIYA,Senior Secondary,31/03/2025,"S/U BLOCK PITAMPURA DELHI ,110034","011 ,27343081",1411017@GMAIL.COM,
2750075,GOVT BOYS SR SEC SCHOOL,MAHESH KUMAR,Senior Secondary,31/03/2023,"D-BLOCK IST SHIFT MANGOLPURI DELHI ,110083","011 ,27911389",maheshbatra25@gmail.com,
2768057,GOVT BOYS SR SEC SCHOOL,RAJENDRA SINGH,Senior Secondary,31/03/2022,"P-BLOCK, SULTANPURI, DELHI ,110086","011 ,25962311",gbsss1412288@gmail.com,
2750034,GOVT BOYS SR SEC SCHOOL,MUKESH KUMAR MEENA,Senior Secondary,31/03/2025,"AP BLOCK SHALIMAR BAGH DELHI ,110052","011 ,27482689",mkmeena008@gmail.com,
2750007,GOVT BOYS SR SEC SCHOOL,KRISHAN KUMAR,Senior Secondary,31/03/2018,"ALIPUR DELHI ,110036","011 ,27201093",asharamgbsssalp@gmail.com,
2756064,GOVT BOYS SR SEC SCHOOL,BIRDHI LAL MEENA,Senior Secondary,31/03/2022,"WEST PATEL NAGAR NEW DELHI ,110008","011 ,25884137",gbssswestpatelnagar@gmail.com,
2750001,GOVT BOYS SR SEC SCHOOL,Y S RANA,Senior Secondary,31/03/2018,"DHAKA DELHI ,110009","011 ,27659281",gbsssdhakka@gmail.com,
2756093,GOVT BOYS SR SEC SCHOOL,SUNIL KUMAR SHARMA,Senior Secondary,31/03/2024,"G-BLOCK VIKAS PURI NEW DELHI ,110018","011 ,28546283",1618010vp@gmail.com,
2756045,GOVT BOYS SR SEC SCHOOL,VIRENDER KUMAR,Senior Secondary,31/03/2014,"TAGORE GARDEN NEW DELHI ,110027","011 ,25194072",vkumar151261@gmail.com,
2756049,GOVT BOYS SR SEC SCHOOL,SURESH DATT OJHA,Senior Secondary,31/03/2020,"RAJOURI GARDEN (MAIN) NEW DELHI ,110027","011 ,25164226",sureshdattojha56@gmail.com,
2756053,GOVT BOYS SR SEC SCHOOL,DES RAJ,Senior Secondary,31/03/2020,"MOTI NAGAR NEW DELHI ,110015","011 ,25100165",sbvmotinagar@yahoo.com,
2756068,GOVT BOYS SR SEC SCHOOL,PRAMOD KUMAR,Senior Secondary,31/03/2022,"I A R I PUSA NEW DELHI ,110012","011 ,25841573",gbssiaripusa@gmail.com,
2756105,GOVT BOYS SR SEC SCHOOL,KRIPA SHANKAR UPADHYAY,Senior Secondary,31/03/2025,"HASTSAL NEW DELHI ,110059","011 ,25373923",KSUPADHYAYRD@GMAIL.COM,
2750006,GOVT BOYS SR SEC SCHOOL,SHASHI BHUSHAN KAUSHIK,Senior Secondary,31/03/2018,"D BLOCK JAHANGIR PURI DELHI ,110033","011 ,27638625",gbsss1309255@gmail.com,
2756122,GOVT BOYS SR SEC SCHOOL,Vijay Pal Singh,Senior Secondary,31/03/2021,"MUBARIK PUR DABAS DELHI-81 DELHI ,110081","011 ,9711037712",vjps1960@gmail.com,
2756133,GOVT BOYS SR SEC SCHOOL,NAGENDRA PRASAD,Senior Secondary,31/03/2023,"MOHAN GARDEN NEW DELHI NEW DELHI ,110059","011 ,25359320",gbsssmohangarden1618072@gmail.com,
2758009,GOVT BOYS SR SEC SCHOOL,U K SINGH,Senior Secondary,31/03/2023,"DR MUKHERJEE NAGAR DELHI ,110009","011 ,27659017",uk_dr59@yahoo.com,
2752066,GOVT BOYS SR SEC SCHOOL,CHARAN SINGH,Senior Secondary,31/03/2022,"GOKAL PUR VILLAGE DELHI ,110094","011 ,22814649",gbsssgokalpurvillage@gmail.com,
2752072,GOVT BOYS SR SEC SCHOOL,HARISH KUMAR,Senior Secondary,31/03/2018,"D BLOCK NAND NAGRI DELHI ,110093","011 ,22128727",gbsssschl@gmail.com,
2752073,GOVT BOYS SR SEC SCHOOL,BRIJ BHUSHAN,Senior Secondary,31/03/2022,"SHASTRI PARK DELHI ,110053","011 ,22185712",principalgbsssshastripark@rediffmail.com,
2756111,GOVT BOYS SR SEC SCHOOL,RAMESH CHANDRA DINKAR,Senior Secondary,31/03/2022,"AMBIKA VIHAR DELHI ,110087","011 ,25274030",gbsss_av@yahoo.com,
2758034,GOVT BOYS SR SEC SCHOOL,SUNIL KUMAR SHARMA,Senior Secondary,31/03/2023,"PADAM NAGAR DELHI ,110007","011 ,23699946",subhamsharmaking1@gmail.com,
2752044,GOVT BOYS SR SEC SCHOOL,kunver prakash,Senior Secondary,31/03/2022,"E-BLOCK NAND NAGRI DELHI ,110093","011 ,22583599",kpsingh1106003@gmail.com,
2752100,GOVT BOYS SR SEC SCHOOL,ANUPAM KUMAR SHARMA ,Senior Secondary,31/03/2015,"TUKHMEER PUR DELHI DELHI ,110094","011 ,22968322",sharmaanupam447@gmail.com,
2752006,GOVT BOYS SR SEC SCHOOL,SATYA SUDHAKAR,Senior Secondary,31/03/2016,"GOKALPURI DELHI ,110094","011 ,22178026",satyasudhakar81@gmail.com,
2752003,GOVT BOYS SR SEC SCHOOL,RAMAVTAR,Senior Secondary,31/03/2024,"JAFRABAD DELHI ,110053","011 ,22566245",ramavtar7591@gmail.com,
2750125,GOVT BOYS SR SEC SCHOOL,LAXMAN PRASAD SHARMA,Senior Secondary,31/03/2016,"E BLOCK SULTAN PURI DELHI ,110041","011 ,25961616",gbss1412086@yahoo.com,
2750124,GOVT BOYS SR SEC SCHOOL,RAM CHANDRA RAM,Senior Secondary,31/03/2020,"D BLOCK SULTANPURI DELHI ,110041","011 ,25470548",gbss1412085zone12@gmail.com,
2752110,GOVT BOYS SR SEC SCHOOL,GIRRAJ SINGH,Senior Secondary,31/03/2021,"SONIA VIHAR DELHI ,110094","011 ,22962180",grsingh1965@gmail.com,
2750121,GOVT BOYS SR SEC SCHOOL,DULI CHAND MEHAR,Senior Secondary,31/03/2020,"QADIPUR DELHI ,110036","011 ,27732101",1309264hos@gmail.com,
2750013,GOVT BOYS SR SEC SCHOOL,ANUP SINGH,Senior Secondary,31/03/2024,"BAWANA DELHI ,110039","011 ,27754539",gbsssbawana12@gmail.com,
2756029,GOVT BOYS SR SEC SCHOOL,T L MEENA,Senior Secondary,31/03/2022,"A-BLOCK JANAKPURI NEW DELHI ,110058","011 ,25510438",tlmeena76@gmail.com,
